zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Male.1,Bachelor's degree > 25,Public transportation
15828,Zip,PA,Barnett Township,,Jefferson County,70617,27624,63.2,58.9,0.075757576,0
15829,Zip,PA,Corsica,,Jefferson County,89844.5,33476,36.8,42.1,0.119453925,0
15834,Zip,PA,Emporium,,Cameron County,57260.83333,26182,47.9,52.6,0.116978815,0.002070393
15840,Zip,PA,Falls Creek,,Jefferson County,81720.33333,25806,46.9,49.5,0.097643098,0.013001083
15845,Zip,PA,Johnsonburg,St. Marys,Elk County,28321.08333,25789,44.7,47.2,0.100749766,0.00212766
15846,Zip,PA,Fox Township,St. Marys,Elk County,79275,27099,48.9,47.8,0.124562086,0
15847,Zip,PA,Knox Township,,Jefferson County,65990.5,21017,54.8,55.8,0.047808765,0
15848,Zip,PA,Brady Township,DuBois,Clearfield County,95040.5,17561,35.7,32.2,0.081043956,0
15849,Zip,PA,Huston Township,DuBois,Clearfield County,71061.08333,21696,42.8,43.3,0.035227273,0
15851,Zip,PA,Winslow Township,,Jefferson County,78300.5,22827,42.1,42.1,0.073882048,0.002448409
15853,Zip,PA,Ridgway Township,St. Marys,Elk County,37081.41667,26847,43.3,45,0.123097888,0.013884404
15856,Zip,PA,Union Township,DuBois,Clearfield County,70394.33333,30705,55.2,56.1,0.089208633,0
15857,Zip,PA,Saint Marys,St. Marys,Elk County,68289.58333,31311,45.1,49.4,0.155665335,0.006758833
15860,Zip,PA,Eldred Township,,Jefferson County,56242.58333,28518,55,52.2,0.071340713,0
15863,Zip,PA,Henderson Township,,Jefferson County,48993.16667,20539,49.8,56.2,0.009803922,0
15864,Zip,PA,Summerville,,Jefferson County,82052.5,26647,46.5,47.1,0.100174216,0
15865,Zip,PA,Sykesville,,Jefferson County,53512.91667,24903,49.9,45.9,0.066304348,0
15868,Zip,PA,Jay Township,St. Marys,Elk County,54315.25,26253,51.4,58.3,0.075772682,0.011320755
15870,Zip,PA,Jones Township,St. Marys,Elk County,45629.25,30441,55.4,47.7,0.130434783,0
15901,Zip,PA,Johnstown,Johnstown,Cambria County,20202.58333,13995,50.9,56.8,0.074856734,0.056497175
15902,Zip,PA,Johnstown,Johnstown,Cambria County,31903.5,19803,42.3,46.7,0.085186581,0.039065817
15904,Zip,PA,Richland Township,Johnstown,Cambria County,100767.3333,28804,40.6,49.1,0.18020568,0.010013253
15905,Zip,PA,Upper Yoder Township,Johnstown,Cambria County,77539.58333,33522,48.8,50.4,0.21257485,0.007691425
15906,Zip,PA,Johnstown,Johnstown,Cambria County,32202.83333,18745,40.9,44.5,0.080690113,0.046245778
15909,Zip,PA,East Taylor Township,Johnstown,Cambria County,43087.25,26943,48.4,46.5,0.12692703,0.01108156
15920,Zip,PA,East Wheatfield Township,Indiana,Indiana County,118636.6667,34304,56.4,53.5,0.09760274,0
15921,Zip,PA,Beaverdale-Lloydell,Johnstown,Cambria County,38662.41667,20223,58.3,68.7,0.072289157,0
15923,Zip,PA,Fairfield Township,Pittsburgh,Westmoreland County,62452.83333,26504,42.7,48.7,0.079090909,0
15924,Zip,PA,Shade Township,Somerset,Somerset County,41940.16667,24007,44,39.4,0.098814229,0
15926,Zip,PA,Central City,Somerset,Somerset County,100207.9167,27882,49.9,52.6,0.106122449,0.001712329
15927,Zip,PA,Colver,Johnstown,Cambria County,42813.5,25452,43.7,44.4,0.117408907,0
15928,Zip,PA,Davidsville,Somerset,Somerset County,136007.3333,29060,61.8,66.9,0.151029748,0
15929,Zip,PA,Buffington Township,Indiana,Indiana County,84608.16667,18344,-666666666,56.7,0,0
15931,Zip,PA,Cambria Township,Johnstown,Cambria County,107777.5,32008,43.5,48.1,0.189909639,0.003267974
15934,Zip,PA,Adams Township,Johnstown,Cambria County,74106.08333,20528,20.9,38.2,0.176870748,0
15935,Zip,PA,Conemaugh Township,Somerset,Somerset County,82533.08333,25645,37.6,46.6,0.083950617,0
15936,Zip,PA,Hooversville,Somerset,Somerset County,68814.33333,25263,52.7,56.5,0.04803074,0
15937,Zip,PA,Jerome,Somerset,Somerset County,49128.83333,22363,54.5,53.8,0.175373134,0
15938,Zip,PA,Washington Township,Johnstown,Cambria County,49824.75,26122,48.1,50.7,0.112635792,0
15940,Zip,PA,Allegheny Township,Johnstown,Cambria County,135485.6667,15208,39.6,21.3,0.119006849,0.002887392
15942,Zip,PA,Jackson Township,Johnstown,Cambria County,71011.66667,30569,49.2,52.3,0.104353011,0.010022272
15943,Zip,PA,Nanty-Glo,Johnstown,Cambria County,41862.25,23191,42.9,44.1,0.084726001,0
15944,Zip,PA,West Wheatfield Township,Indiana,Indiana County,121282.5833,25983,50,49.7,0.117720989,0.003028009
15946,Zip,PA,Portage Township,Johnstown,Cambria County,81980.58333,26496,44,47.5,0.131107492,0.002009377
15948,Zip,PA,Cambria Township,Johnstown,Cambria County,60056.83333,16375,27.5,25.6,0.04534005,0
15949,Zip,PA,West Wheatfield Township,Indiana,Indiana County,53658.5,23690,50.6,47.5,0.022222222,0
15952,Zip,PA,Adams Township,Johnstown,Cambria County,107013.75,23561,35.2,45.1,0.093023256,0
15953,Zip,PA,Paint Township,Somerset,Somerset County,62577.5,10843,14,35,0,0
15954,Zip,PA,East Wheatfield Township,Indiana,Indiana County,87211.08333,23968,46.3,50.1,0.067973856,0
15955,Zip,PA,Croyle Township,Johnstown,Cambria County,66562.08333,22612,40.6,40.6,0.10591716,0
15956,Zip,PA,South Fork,Johnstown,Cambria County,50380.33333,25292,39.5,40.7,0.105868815,0
15957,Zip,PA,Pine Township,Indiana,Indiana County,99766.16667,26694,41.4,37.8,0.111827957,0
15958,Zip,PA,Summerhill Township,Johnstown,Cambria County,58998.08333,27854,37.3,40.7,0.16026936,0
15960,Zip,PA,Blacklick Township,Johnstown,Cambria County,38923.57143,21015,47.8,53,0.046448087,0
15961,Zip,PA,Vintondale,Johnstown,Cambria County,132677.3333,24463,51.1,46.6,0.071672355,0
15962,Zip,PA,Wilmore,Johnstown,Cambria County,61393.71429,23269,44,36.7,0.082568807,0
15963,Zip,PA,Windber,Somerset,Somerset County,73732.08333,27959,48.7,49,0.138798498,0.002039568
16001,Zip,PA,Butler Township,Pittsburgh,Butler County,132539.3333,30406,45,48.1,0.175266147,0.010728557
16002,Zip,PA,Summit Township,Pittsburgh,Butler County,192892.75,33053,47.4,47.5,0.197807177,0.001865404
16020,Zip,PA,Venango Township,Pittsburgh,Butler County,119736.25,26705,45,44.9,0.113276492,0.005424955
16023,Zip,PA,Winfield Township,Pittsburgh,Butler County,182955.1667,26262,45.3,54.6,0.102962746,0
16025,Zip,PA,Donegal Township,Pittsburgh,Butler County,138934.9167,34782,45.9,46.7,0.127580731,0
16027,Zip,PA,Connoquenessing Township,Pittsburgh,Butler County,279594.8333,28244,46,33.3,0.133333333,0
16028,Zip,PA,East Brady,,Clarion County,82120.66667,26843,48.2,50,0.102040816,0
16033,Zip,PA,Forward Township,Pittsburgh,Butler County,317910.8333,33248,44.7,46.7,0.190996785,0
16034,Zip,PA,Clearfield Township,Pittsburgh,Butler County,161614.75,27152,39.7,40.7,0.082083662,0
16036,Zip,PA,Richland Township,,Clarion County,74260.91667,27833,61.5,62.5,0.128571429,0
16037,Zip,PA,Lancaster Township,Pittsburgh,Butler County,318579.3333,37034,43.1,44.3,0.213647199,0
16038,Zip,PA,Marion Township,Pittsburgh,Butler County,111138.1667,29095,41.6,43.8,0.145768025,0
16041,Zip,PA,Fairview Township,Pittsburgh,Butler County,113837.25,22223,40.1,43.6,0.087524494,0.001128668
16046,Zip,PA,Mars,Pittsburgh,Butler County,457273.5,56329,36.5,39.5,0.395870898,0.008499547
16049,Zip,PA,Perry Township,,Clarion County,71006.83333,27174,46.8,45.1,0.0893186,0
16050,Zip,PA,Washington Township,Pittsburgh,Butler County,116590.75,26435,43,42.9,0.097378277,0
16051,Zip,PA,Muddy Creek Township,Pittsburgh,Butler County,174689.75,26330,45,46.3,0.115275142,0.012729844
16052,Zip,PA,Prospect,Pittsburgh,Butler County,152228,29572,45.9,49.6,0.184022039,0.011383538
16053,Zip,PA,Forward Township,Pittsburgh,Butler County,252860.5,37487,40.5,46.7,0.229843562,0.00688172
16054,Zip,PA,Saint Petersburg,,Clarion County,68878.83333,24746,47.9,55,0.110726644,0
16055,Zip,PA,Buffalo Township,Pittsburgh,Butler County,287255.8333,39641,44.6,48.7,0.203682394,0
16056,Zip,PA,Clinton Township,Pittsburgh,Butler County,311757.9167,35394,47.7,54.7,0.184445045,0
16057,Zip,PA,Slippery Rock Township,Pittsburgh,Butler County,173385.4167,21305,24.9,22.6,0.169353667,0.002585464
16059,Zip,PA,Middlesex Township,Pittsburgh,Butler County,368350.5833,40471,45.4,50.2,0.276103247,0.003153745
16063,Zip,PA,Zelienople,Pittsburgh,Butler County,332595.4167,34553,44.7,47.4,0.28626108,0.012564433
16066,Zip,PA,Cranberry Township,Pittsburgh,Butler County,314402.1667,49900,39.8,40.5,0.365974283,0.011909904
16101,Zip,PA,New Castle,New Castle,Lawrence County,69708.25,24219,43,47.2,0.123172838,0.013992395
16102,Zip,PA,New Castle,New Castle,Lawrence County,66779.91667,27118,39.3,45.7,0.137681159,0.008743169
16105,Zip,PA,Neshannock Township,New Castle,Lawrence County,131990.3333,36719,45,47.1,0.214123627,0.007837407
16110,Zip,PA,West Fallowfield Township,Meadville,Crawford County,155982,35723,58.5,59.3,0.107569721,0
16111,Zip,PA,East Fallowfield Township,Meadville,Crawford County,113892.5833,21630,41.7,47.6,0.051311288,0
16112,Zip,PA,Bessemer,New Castle,Lawrence County,84648.41667,28601,43.7,46.6,0.148683093,0
16115,Zip,PA,Darlington Township,Pittsburgh,Beaver County,133760.4167,28225,45.6,50.3,0.112408128,0
16116,Zip,PA,Mahoning Township,New Castle,Lawrence County,121945.8333,28882,42.8,48.6,0.140472879,0.006319115
16117,Zip,PA,Ellwood City,New Castle,Lawrence County,100330.5,27339,39.7,44.2,0.17106136,0.003058104
16120,Zip,PA,Little Beaver Township,New Castle,Lawrence County,152423.25,27138,50.6,48.5,0.134130982,0
16121,Zip,PA,Farrell,Youngstown-Warren-Boardman,Mercer County,36117.66667,17239,28.6,47.8,0.11568886,0.000694927
16123,Zip,PA,Franklin Township,Pittsburgh,Beaver County,183272.9167,32833,49.4,45.3,0.180144642,0.015037594
16125,Zip,PA,Greenville,Youngstown-Warren-Boardman,Mercer County,85835.58333,28425,44.2,47.7,0.136769078,0.003422216
16127,Zip,PA,Pine Township,Youngstown-Warren-Boardman,Mercer County,141631.5833,26074,33.2,38.6,0.203823024,0.001852116
16130,Zip,PA,Perry Township,Youngstown-Warren-Boardman,Mercer County,125257.5,22797,47,51.7,0.084352865,0
16131,Zip,PA,East Fallowfield Township,Meadville,Crawford County,84285.5,27068,40,46,0.091317365,0
16132,Zip,PA,Mahoning Township,New Castle,Lawrence County,66330.08333,14020,19.8,28.9,0.146596859,0.186335404
16133,Zip,PA,Jackson Township,Youngstown-Warren-Boardman,Mercer County,130476,27675,45.3,44.5,0.113947129,0
16134,Zip,PA,Pymatuning Central,Meadville,Crawford County,82425.83333,24367,48.3,53.3,0.120976693,0
16136,Zip,PA,Koppel,Pittsburgh,Beaver County,75554.16667,30281,41.9,48.7,0.091872792,0
16137,Zip,PA,Coolspring Township,Youngstown-Warren-Boardman,Mercer County,162113.9167,25475,44.8,47.3,0.129800228,0.000203707
16140,Zip,PA,Pulaski Township,New Castle,Lawrence County,79262.25,21880,-666666666,-666666666,0,0
16141,Zip,PA,New Beaver,New Castle,Lawrence County,127258.1667,25812,39,45.1,0.081993569,0.009925558
16142,Zip,PA,Wilmington Township,New Castle,Lawrence County,172642.5833,25789,28.2,32.3,0.154868387,0
16143,Zip,PA,Pulaski Township,New Castle,Lawrence County,145182.3333,27787,48.3,52,0.064773293,0
16145,Zip,PA,Sandy Lake Township,Youngstown-Warren-Boardman,Mercer County,138007.6667,26880,45.8,45.9,0.114256825,0.004811548
16148,Zip,PA,Hermitage,Youngstown-Warren-Boardman,Mercer County,146743.1667,33513,46.5,53.4,0.167121967,0.003594813
16150,Zip,PA,Sharpsville,Youngstown-Warren-Boardman,Mercer County,83256.66667,27796,43.7,45.6,0.141556127,0
16153,Zip,PA,Stoneboro,Youngstown-Warren-Boardman,Mercer County,134326,29198,49.1,49.7,0.140112994,0.004359198
16154,Zip,PA,Pymatuning Township,Youngstown-Warren-Boardman,Mercer County,126572.9167,27158,44.9,46.4,0.168959824,0
16156,Zip,PA,Washington Township,New Castle,Lawrence County,170696.0833,28045,47.1,47.3,0.120605469,0.002250563
16157,Zip,PA,New Beaver,New Castle,Lawrence County,106380.5,28488,49.6,47.6,0.094372294,0
16159,Zip,PA,Shenango Township,Youngstown-Warren-Boardman,Mercer County,142920.9167,27219,50.7,49,0.123558971,0
16160,Zip,PA,Taylor Township,New Castle,Lawrence County,70466.75,25587,54.9,56.1,0.129411765,0
16201,Zip,PA,Kittanning Township,Pittsburgh,Armstrong County,115712.25,28626,46.1,48.9,0.119400726,0.005924951
16210,Zip,PA,Washington Township,Pittsburgh,Armstrong County,88506.91667,23125,40.1,32.6,0.079872204,0
16211,Zip,PA,South Mahoning Township,Indiana,Indiana County,66382.16667,21969,59.5,61.4,0.0625,0
16212,Zip,PA,Cadogan Township,Pittsburgh,Armstrong County,48837.33333,22705,45,52.5,0.073800738,0
16213,Zip,PA,Callensburg,,Clarion County,64613.41667,17526,46.6,36.6,0,0
16214,Zip,PA,Clarion Township,,Clarion County,115094.1667,23353,29.5,32.5,0.166952642,0
16217,Zip,PA,Barnett Township,,Forest County,83193.33333,32372,64.4,62.5,0.253968254,0
16218,Zip,PA,Sugarcreek Township,Pittsburgh,Armstrong County,132130.25,26815,46.4,58.1,0.101876676,0.055555556
16222,Zip,PA,Wayne Township,Pittsburgh,Armstrong County,113065.1667,20857,29,42.7,0.107766406,0
16223,Zip,PA,Mahoning Township,Pittsburgh,Armstrong County,65483.16667,22036,50,46.9,0.023622047,0
16224,Zip,PA,Redbank Township,,Clarion County,71287.33333,24482,41.3,43.6,0.135044643,0
16226,Zip,PA,Ford City,Pittsburgh,Armstrong County,97121.58333,24213,48.3,46.5,0.118057981,0.013432836
16228,Zip,PA,Ford Cliff,Pittsburgh,Armstrong County,67623,25428,49,44,0.078804348,0.008264463
16229,Zip,PA,South Buffalo Township,Pittsburgh,Armstrong County,133466.75,35502,41.3,45.2,0.153885612,0.002227999
16230,Zip,PA,Hawthorn,,Clarion County,59767.75,20540,39.5,45.5,0.083333333,0
16232,Zip,PA,Beaver Township,,Clarion County,93012.25,24729,38.3,43.8,0.113358912,0
16233,Zip,PA,Farmington Township,,Clarion County,65774.83333,32449,53,48.3,0.159613059,0
16235,Zip,PA,Knox Township,,Clarion County,106759.75,29324,42.9,46.7,0.148429036,0
16236,Zip,PA,Manor Township,Pittsburgh,Armstrong County,48943.16667,10546,46,63.7,0.069518717,0
16238,Zip,PA,Manorville,Pittsburgh,Armstrong County,63722.33333,28134,40.6,41.4,0.148648649,0
16239,Zip,PA,Jenks Township,,Forest County,72183.08333,11404,34.8,64.8,0.031971995,0
16240,Zip,PA,Redbank Township,Pittsburgh,Armstrong County,106216.9167,24310,45.4,47.3,0.064102564,0
16242,Zip,PA,Mahoning Township,Pittsburgh,Armstrong County,79791.83333,24981,47.2,47.5,0.103555833,0.00110011
16244,Zip,PA,Cowanshannock Township,Pittsburgh,Armstrong County,47641.58333,25195,44.1,32.9,0.023923445,0
16245,Zip,PA,Redbank Township,Pittsburgh,Armstrong County,49824.16667,21563,39.5,43.8,0.060240964,0
16246,Zip,PA,Plumville,Indiana,Indiana County,52498.08333,25410,45.6,47.7,0.151685393,0
16248,Zip,PA,Madison Township,,Clarion County,65852,19755,41.5,44.8,0.085514019,0
16249,Zip,PA,Cowanshannock Township,Pittsburgh,Armstrong County,111847.9167,28619,43.8,49.1,0.156779661,0.010559662
16250,Zip,PA,Cowanshannock Township,Pittsburgh,Armstrong County,47613.58333,13559,33.8,28,0,0.20855615
16253,Zip,PA,Mahoning Township,Pittsburgh,Armstrong County,54746.5,20151,57.5,60.7,0.048387097,0
16254,Zip,PA,Paint Township,,Clarion County,118487.25,27951,43.9,46.3,0.161832703,0.002700878
16255,Zip,PA,Sligo,,Clarion County,75081.08333,24140,46,43.6,0.078464107,0
16256,Zip,PA,West Mahoning Township,Indiana,Indiana County,129792.6667,16383,19.8,22.7,0.046059365,0.013315579
16258,Zip,PA,Millcreek Township,,Clarion County,82635.08333,25580,42.8,42,0.170013387,0
16259,Zip,PA,Madison Township,Pittsburgh,Armstrong County,80001.16667,23782,46.1,49.2,0.044688645,0
16260,Zip,PA,Farmington Township,,Clarion County,52604.08333,26196,48.5,52.9,0.068825911,0
16262,Zip,PA,West Franklin Township,Pittsburgh,Armstrong County,144765.5,26999,48.4,44.3,0.136318898,0.008190008
16263,Zip,PA,Cowanshannock Township,Pittsburgh,Armstrong County,53846.58333,26152,57.9,66.4,0,0
16301,Zip,PA,Oil City,Oil City,Venango County,55312.91667,24671,40.2,44.9,0.143881072,0.005421245
16311,Zip,PA,French Creek Township,Youngstown-Warren-Boardman,Mercer County,123126.4167,25184,41.1,38.3,0.090379009,0
16313,Zip,PA,Mead Township,Warren,Warren County,49864.75,23096,48.1,47.6,0.061626952,0
16314,Zip,PA,Wayne Township,Meadville,Crawford County,97262.5,26246,40.8,44.7,0.111316764,0
16316,Zip,PA,Conneaut Lakeshore,Meadville,Crawford County,119942.75,34468,49.2,48,0.150910881,0.0023465
16317,Zip,PA,Jackson Township,Oil City,Venango County,95759.25,25026,43,47,0.082872928,0.01610306
16319,Zip,PA,Cranberry Township,Oil City,Venango County,110651.5,30161,44.8,52.8,0.091089109,0
16323,Zip,PA,Franklin,Oil City,Venango County,80984.66667,26221,46.9,51.1,0.098756965,0.005572755
16326,Zip,PA,Washington Township,,Clarion County,100929.4167,23130,46.5,44.1,0.086142322,0
16327,Zip,PA,Randolph Township,Meadville,Crawford County,103462.9167,27301,47.2,44,0.111731844,0.000765697
16328,Zip,PA,Hydetown,Meadville,Crawford County,66052.58333,13789,33.6,12.9,0.01980198,0
16329,Zip,PA,Warren,Warren,Warren County,71200.75,24892,47.6,45.7,0.06684492,0.02310231
16331,Zip,PA,Ashland Township,,Clarion County,124893.75,29294,48.5,54.2,0.380952381,0
16332,Zip,PA,Washington Township,,Clarion County,87961.83333,11751,9.9,-666666666,0,0
16333,Zip,PA,Hamilton Township,Bradford,McKean County,43350.16667,27225,46.4,48.3,0.103174603,0
16334,Zip,PA,Elk Township,,Clarion County,118962.3333,22428,49.3,45.4,0.085020243,0
16335,Zip,PA,Meadville,Meadville,Crawford County,100027.6667,25809,39.1,42.6,0.156117247,0.009240924
16340,Zip,PA,Pittsfield Township,Warren,Warren County,88015.83333,26798,48.6,47.2,0.08035004,0.007142857
16341,Zip,PA,Pleasantville,Oil City,Venango County,82310.41667,23651,51.1,51.3,0.09723261,0.001426534
16342,Zip,PA,Victory Township,Oil City,Venango County,92023.75,23795,48.1,49.4,0.082480433,0.003584229
16343,Zip,PA,Sugarcreek,Oil City,Venango County,64363.83333,27085,32.8,47.5,0.20718232,0
16344,Zip,PA,Rouseville,Oil City,Venango County,35980.16667,20176,46.4,35.3,0.022292994,0
16345,Zip,PA,Pine Grove Township,Warren,Warren County,112697.0833,45257,49.7,50.9,0.146661665,0
16346,Zip,PA,Cranberry Township,Oil City,Venango County,105931.5,25690,45.1,49.6,0.173060157,0
16347,Zip,PA,Sheffield Township,Warren,Warren County,46052.41667,21932,40,46.7,0.100450741,0
16350,Zip,PA,Sugar Grove Township,Warren,Warren County,104859.0833,20398,37.6,40.5,0.081583683,0
16351,Zip,PA,Limestone Township,Warren,Warren County,50476.5,25142,55.6,55.7,0.079378069,0.003514938
16352,Zip,PA,Mead Township,Warren,Warren County,64343,24011,51.6,43.8,0.031914894,0
16353,Zip,PA,Washington Township,,Clarion County,60154.25,21010,53.5,55.6,0.083989501,0
16354,Zip,PA,Titusville,Meadville,Crawford County,94685.58333,22466,41.1,43.9,0.099030931,0.002454809
16360,Zip,PA,Townville,Meadville,Crawford County,93163.66667,24498,43,46.3,0.116396761,0
16362,Zip,PA,Canal Township,Oil City,Venango County,96715.83333,29648,53.5,45.5,0.129533679,0
16364,Zip,PA,Pinegrove Township,Oil City,Venango County,117576.9167,23661,39.1,40.2,0.109051254,0
16365,Zip,PA,Warren,Warren,Warren County,97900.33333,28632,46.6,47.3,0.169459823,0.002069133
16371,Zip,PA,Youngsville,Warren,Warren County,93947.58333,25222,45.1,53.6,0.115044248,0.005162242
16372,Zip,PA,Clintonville,Oil City,Venango County,75846.41667,24832,36.2,40.3,0.096153846,0
16373,Zip,PA,Richland Township,Oil City,Venango County,89644.08333,26852,43.2,48.4,0.135169492,0.001923077
16374,Zip,PA,Rockland Township,Oil City,Venango County,89164,27627,51.6,50.6,0.110380117,0.015406162
16401,Zip,PA,Albion,Erie,Erie County,117321.1667,16724,39.6,46.2,0.052533184,0.000525762
16402,Zip,PA,Freehold Township,Warren,Warren County,68190.16667,27540,46.3,45,0.060855263,0.008379888
16403,Zip,PA,Cambridge Township,Meadville,Crawford County,127987.4167,27672,42.9,41.4,0.143886373,0
16404,Zip,PA,Athens Township,Meadville,Crawford County,82938.75,19719,38.2,37.3,0.07564495,0.010231924
16405,Zip,PA,Columbus Township,Warren,Warren County,92417.58333,22061,44.9,44,0.064393939,0
16406,Zip,PA,Conneautville,Meadville,Crawford County,87029.33333,23842,43.6,44.7,0.126910607,0.007953724
