zipcode,State,City,Metro,CountyName,Average RE Prices
65332,MO,Green Ridge,Sedalia,Pettis County,95376.83333
65333,MO,Houstonia,Sedalia,Pettis County,70173.75
65334,MO,Hughesville,Sedalia,Pettis County,109398.9167
65335,MO,Ionia,,Benton County,76675.75
65336,MO,Knob Noster,Warrensburg,Johnson County,164394.75
65337,MO,La Monte,Sedalia,Pettis County,79965.41667
65338,MO,Warsaw,,Benton County,102499.8333
65339,MO,Malta Bend,Marshall,Saline County,73551.58333
65340,MO,Marshall,Marshall,Saline County,83585.08333
65345,MO,Mora,Sedalia,Pettis County,105916.5833
65347,MO,Nelson,Marshall,Saline County,115811.0833
65348,MO,Otterville,,Cooper County,112060.75
65349,MO,Slater,Marshall,Saline County,35806.66667
65350,MO,Smithton,Sedalia,Pettis County,91037.33333
65351,MO,Sweet Springs,Marshall,Saline County,76519.41667
65355,MO,Warsaw,,Benton County,102934.75
65360,MO,Windsor,,Henry County,64448.83333
65401,MO,Rolla,Rolla,Phelps County,140206.5
65436,MO,Beulah,Rolla,Phelps County,144715.5
65438,MO,Birch Tree,,Shannon County,81622.91667
65439,MO,Viburnum,,Iron County,83507.83333
65440,MO,Davisville,,Crawford County,106201.1667
65441,MO,Sullivan,,Washington County,131668.9167
65443,MO,Brinktown,,Maries County,124911.1667
65444,MO,Bucyrus,,Texas County,132095.5833
65446,MO,Cherryville,,Crawford County,106288.5
65449,MO,Cook Station,,Crawford County,127101.9167
65452,MO,Crocker,Fort Leonard Wood,Pulaski County,111848.9167
65453,MO,Cuba,,Crawford County,135372.1667
65456,MO,Davisville,,Crawford County,112907.75
65459,MO,Dixon,Fort Leonard Wood,Pulaski County,128895.9167
65461,MO,Duke,Fort Leonard Wood,Pulaski County,109693.6667
65462,MO,Edgar Springs,Rolla,Phelps County,103034.25
65463,MO,Eldridge,Lebanon,Laclede County,124659.6667
65464,MO,Elk Creek,,Texas County,135539.5833
65466,MO,Eminence,,Shannon County,81103.58333
65468,MO,Eunice,,Texas County,104200
65470,MO,Falcon,Lebanon,Laclede County,164216.75
65473,MO,Saint Robert,Fort Leonard Wood,Pulaski County,169368.5
65479,MO,Hartshorn,,Shannon County,123774
65483,MO,Houston,,Texas County,101666.25
65484,MO,Huggins,,Texas County,163919.9167
65486,MO,Iberia,,Miller County,100082.5833
65501,MO,Jadwin,,Dent County,103615.25
65529,MO,Jerome,Rolla,Phelps County,70742.16667
65532,MO,Rolla,Rolla,Phelps County,116965.8333
65534,MO,Laquey,Fort Leonard Wood,Pulaski County,140928.75
65535,MO,Leasburg,,Crawford County,123646
65536,MO,Lebanon,Lebanon,Laclede County,119738.4167
65541,MO,Edgar Springs,Rolla,Phelps County,91880.41667
65542,MO,Licking,,Texas County,120217.25
65543,MO,Lynchburg,Lebanon,Laclede County,175381.4167
65548,MO,Mountain View,West Plains,Howell County,94703.33333
65550,MO,Newburg,Rolla,Phelps County,97098.41667
65552,MO,Plato,,Texas County,159133.1667
65555,MO,Raymondville,,Texas County,105956.5833
65556,MO,Richland,Fort Leonard Wood,Pulaski County,120897.3333
65557,MO,Roby,,Texas County,146533
65559,MO,Saint James,Rolla,Phelps County,134518.75
65560,MO,Salem,,Dent County,94389.83333
65564,MO,Solo,,Texas County,148310.3333
65565,MO,Steelville,,Crawford County,111516.9167
65566,MO,Viburnum,,Iron County,66484.08333
65567,MO,Stoutland,,Camden County,120742.5
65570,MO,Success,,Texas County,125532.5833
65571,MO,Summersville,,Texas County,114718.75
65580,MO,Vichy,,Maries County,150213.9167
65582,MO,Vienna,,Maries County,138178.3333
65583,MO,Waynesville,Fort Leonard Wood,Pulaski County,169728
65584,MO,Saint Robert,Fort Leonard Wood,Pulaski County,165730.5
65588,MO,Winona,,Shannon County,80869.08333
65589,MO,Yukon,,Texas County,127442.6667
65590,MO,Long Lane,Springfield,Dallas County,131920.5
65591,MO,Montreal,,Camden County,139602.9167
65601,MO,Aldrich,Springfield,Polk County,117982.8333
65603,MO,Stockton,,Cedar County,116506.6667
65604,MO,Ash Grove,Springfield,Greene County,139529.8333
65605,MO,Aurora,,Lawrence County,92702.83333
65606,MO,Alton,,Oregon County,97556.16667
65608,MO,Ava,,Douglas County,102775.1667
65609,MO,Bakersfield,,Ozark County,136381.25
65610,MO,Billings,Springfield,Christian County,172355.3333
65611,MO,Blue Eye,Branson,Stone County,206650.5833
65612,MO,Bois D Arc,Springfield,Greene County,179147.3333
65613,MO,Bolivar,Springfield,Polk County,127392.75
65614,MO,Bradleyville,Branson,Taney County,120886.5833
65616,MO,Branson,Branson,Taney County,144954.8333
65617,MO,Brighton,Springfield,Polk County,137162.6667
65618,MO,Brixey,,Ozark County,137654.4167
65619,MO,Battlefield,Springfield,Greene County,167797.6667
65620,MO,Bruner,Springfield,Christian County,171092.5
65622,MO,Buffalo,Springfield,Dallas County,95443.83333
65624,MO,Cape Fair,Branson,Stone County,147156.6667
65625,MO,Cassville,,Barry County,114181.5833
65626,MO,Bakersfield,,Ozark County,126762.6667
65627,MO,Cedarcreek,Branson,Taney County,124921.5833
65629,MO,Chadwick,Springfield,Christian County,165551.4167
65630,MO,Saddlebrooke,Springfield,Christian County,331209.6667
65631,MO,Clever,Springfield,Christian County,137835
65632,MO,Conway,Lebanon,Laclede County,122509.9167
65633,MO,Crane,Branson,Stone County,106480.75
65634,MO,Cross Timbers,,Hickory County,85265.41667
65635,MO,Stockton,,Cedar County,128580.25
65637,MO,Dora,,Ozark County,162145.0833
65638,MO,Drury,,Ozark County,84331.91667
65640,MO,Dunnegan,Springfield,Polk County,144714.8333
65641,MO,Chain-O-Lakes,,Barry County,132969.25
65644,MO,Elkland,Springfield,Dallas County,138451.3333
65646,MO,Everton,,Dade County,108698.9167
65647,MO,Exeter,,Barry County,102344.25
65648,MO,Fair Grove,Springfield,Greene County,154257.25
65649,MO,Fair Play,Springfield,Polk County,113326.4167
65650,MO,Flemington,,Hickory County,101721.5833
65652,MO,Fordland,Springfield,Webster County,141668.1667
65653,MO,Forsyth,Branson,Taney County,114663.1667
65654,MO,Freistatt,,Lawrence County,79108.66667
65655,MO,Gainesville,,Ozark County,124990.6667
65656,MO,Galena,Branson,Stone County,142545.9167
65657,MO,Garrison,Springfield,Christian County,171542.4167
65658,MO,Golden,,Barry County,151283.75
65660,MO,Graff,,Wright County,174958
65661,MO,Greenfield,,Dade County,66916.33333
65662,MO,Hartville,,Wright County,145659.1667
65663,MO,Bolivar,Springfield,Polk County,148668.3333
65664,MO,Ash Grove,Springfield,Greene County,77669.91667
65666,MO,Gainesville,,Ozark County,124763.0833
65667,MO,Hartville,,Wright County,118542.9167
65668,MO,Hermitage,,Hickory County,96793.08333
65669,MO,Highlandville,Springfield,Christian County,169970.0833
65672,MO,Hollister,Branson,Taney County,155254.4167
65674,MO,Humansville,Springfield,Polk County,91677.83333
65675,MO,Hurley,Branson,Stone County,78779.91667
65676,MO,Isabella,,Ozark County,134748.9167
65679,MO,Kirbyville,Branson,Taney County,129889.5833
65680,MO,Kissee Mills,Branson,Taney County,108059
65681,MO,Lampe,Branson,Stone County,159558.1667
65682,MO,Lockwood,,Dade County,78558
65685,MO,Louisburg,Springfield,Dallas County,101770.5
65686,MO,Kimberling City,Branson,Stone County,174485.9167
65689,MO,Cabool,,Texas County,116109.4167
65690,MO,Couch,,Oregon County,114699.9167
65692,MO,Koshkonong,,Oregon County,113326.3333
65702,MO,Macomb,,Wright County,120947.0833
65704,MO,Mansfield,,Wright County,108209.75
65705,MO,Marionville,,Lawrence County,101556.5833
65706,MO,Marshfield,Springfield,Webster County,139244.75
65707,MO,Miller,,Lawrence County,107089.4167
65708,MO,Monett,,Barry County,107712.1667
65710,MO,Morrisville,Springfield,Polk County,119520.6667
65711,MO,Mountain Grove,,Wright County,107565.5
65712,MO,Mount Vernon,,Lawrence County,128342.0833
65713,MO,Niangua,Springfield,Webster County,134178.1667
65714,MO,Nixa,Springfield,Christian County,181074.25
65715,MO,Noble,,Ozark County,135539.75
65717,MO,Norwood,,Wright County,119077.4167
65720,MO,Oldfield,Springfield,Christian County,148757.5
65721,MO,Ozark,Springfield,Christian County,170819.5833
65722,MO,Phillipsburg,Lebanon,Laclede County,121147.0833
65723,MO,Pierce City,,Lawrence County,111471.4167
65724,MO,Bolivar,Springfield,Polk County,92799.83333
65725,MO,Pleasant Hope,Springfield,Polk County,132107.25
65727,MO,Bolivar,Springfield,Polk County,133097.1667
65728,MO,Highlandville,Springfield,Christian County,102696.25
65729,MO,Pontiac,,Ozark County,174219.0833
65730,MO,Powell,Fayetteville-Springdale-Rogers,McDonald County,136305.1667
65731,MO,Powersite,Branson,Taney County,112838
65732,MO,Preston,,Hickory County,105444.4167
65733,MO,Protem,Branson,Taney County,120163.9167
65734,MO,Purdy,,Barry County,104746.6667
65735,MO,Wheatland,,Hickory County,122961.0833
65737,MO,Reeds Spring,Branson,Stone County,167294.4167
65738,MO,Republic,Springfield,Greene County,144655.5
65739,MO,Ridgedale,Branson,Taney County,216513.1667
65740,MO,Merriam Woods Village,Branson,Taney County,83464.25
65742,MO,Rogersville,Springfield,Greene County,192273.5833
65744,MO,Rueter,Branson,Taney County,147560.3333
65745,MO,Seligman,,Barry County,109200.6667
65746,MO,Seymour,Springfield,Webster County,124566.8333
65747,MO,Shell Knob,Branson,Stone County,166175.25
65752,MO,Everton,,Dade County,103589.25
65753,MO,Sparta,Springfield,Christian County,140541.75
65754,MO,Spokane,Springfield,Christian County,168905
65755,MO,Squires,,Ozark County,136616
65756,MO,Stotts City,,Lawrence County,123779.25
65757,MO,Strafford,Springfield,Greene County,172975.9167
65759,MO,Taneyville,Branson,Taney County,110198.75
65760,MO,Tecumseh,,Ozark County,143781.1667
65761,MO,Sundown,,Ozark County,130620.3333
65762,MO,Thornfield,,Ozark County,124638.25
65764,MO,Macks Creek,,Camden County,119324.75
65766,MO,Udall,,Ozark County,118641.3333
65767,MO,Urbana,Springfield,Dallas County,108548.25
65769,MO,Verona,,Lawrence County,131791.75
65770,MO,Walnut Grove,Springfield,Greene County,142972.1667
65771,MO,Branson,Branson,Taney County,216744.5
65772,MO,Washburn,,Barry County,124418.3333
65773,MO,Wasola,,Ozark County,149639.75
65774,MO,Weaubleau,,Hickory County,85077.25
65775,MO,West Plains,West Plains,Howell County,118457.8333
65777,MO,Moody,West Plains,Howell County,89475.33333
65778,MO,Myrtle,,Oregon County,116546.9167
65779,MO,Flemington,,Hickory County,81922.41667
65781,MO,Willard,Springfield,Greene County,149549.5
65783,MO,Windyville,Springfield,Dallas County,118055.8333
65784,MO,Zanoni,,Ozark County,150765.5833
65785,MO,Stockton,,Cedar County,125338.5
65786,MO,Macks Creek,,Camden County,125772.5
65787,MO,Roach,,Camden County,209437.3333
65788,MO,Peace Valley,West Plains,Howell County,104926.4167
65789,MO,Pomona,West Plains,Howell County,116287.75
65790,MO,Pottersville,,Ozark County,137541.0833
65791,MO,Thayer,,Oregon County,84639.33333
65793,MO,Willow Springs,West Plains,Howell County,98206.25
65802,MO,Springfield,Springfield,Greene County,104889.8333
65803,MO,Springfield,Springfield,Greene County,95785.5
65804,MO,Springfield,Springfield,Greene County,156516.9167
65806,MO,Springfield,Springfield,Greene County,64721.58333
65807,MO,Springfield,Springfield,Greene County,130256.9167
65809,MO,Springfield,Springfield,Greene County,278336
65810,MO,Springfield,Springfield,Greene County,208057.8333
66002,KS,Atchison,Atchison,Atchison County,80146.08333
66006,KS,Baldwin City,Lawrence,Douglas County,185733.5833
66007,KS,Basehor,Kansas City,Leavenworth County,257959.25
66008,KS,Bendena,St. Joseph,Doniphan County,111302.0833
66010,KS,Blue Mound,Kansas City,Linn County,98928.5
66012,KS,Bonner Springs,Kansas City,Wyandotte County,203094.25
66013,KS,Bucyrus,Kansas City,Miami County,430138.6667
66014,KS,Centerville,Kansas City,Linn County,168105.8333
66015,KS,Colony,,Anderson County,73715.16667
66016,KS,Cummings,Atchison,Atchison County,137608.1667
66017,KS,Denton,St. Joseph,Doniphan County,103106.25
66018,KS,De Soto,Kansas City,Johnson County,252175.5833
66020,KS,Easton,Kansas City,Leavenworth County,228161.5833
66021,KS,Edgerton,Kansas City,Johnson County,174161.9167
66023,KS,Effingham,Atchison,Atchison County,99765.83333
66024,KS,Wathena,St. Joseph,Doniphan County,48280.91667
66025,KS,Eudora,Lawrence,Douglas County,179859.3333
66026,KS,Fontana,Kansas City,Miami County,160654.3333
66030,KS,Gardner,Kansas City,Johnson County,218918.25
66032,KS,Garnett,,Anderson County,85018.58333
66033,KS,Greeley,,Anderson County,107518.5833
66035,KS,Highland,St. Joseph,Doniphan County,77100.25
66036,KS,Paola,Kansas City,Miami County,121748.75
66039,KS,Kincaid,,Anderson County,82122.66667
66040,KS,Linn Valley,Kansas City,Linn County,113527.4167
66041,KS,Lancaster,Atchison,Atchison County,101928.0833
66042,KS,Lane,Ottawa,Franklin County,136538.8333
66043,KS,Lansing,Kansas City,Leavenworth County,197401.8333
66044,KS,Lawrence,Lawrence,Douglas County,155763.8333
66046,KS,Lawrence,Lawrence,Douglas County,163011.9167
66047,KS,Lawrence,Lawrence,Douglas County,217156
66048,KS,Leavenworth,Kansas City,Leavenworth County,149125.0833
66049,KS,Lawrence,Lawrence,Douglas County,247403.3333
66050,KS,Lecompton,Lawrence,Douglas County,183109.3333
66052,KS,Linwood,Kansas City,Leavenworth County,245093.4167
66053,KS,Louisburg,Kansas City,Miami County,237015
66054,KS,McLouth,Topeka,Jefferson County,193679.4167
66056,KS,Mound City,Kansas City,Linn County,107149.1667
66058,KS,Muscotah,Atchison,Atchison County,78687.91667
66060,KS,Nortonville,Topeka,Jefferson County,97243.16667
66061,KS,Olathe,Kansas City,Johnson County,270537.0833
66062,KS,Olathe,Kansas City,Johnson County,268470.6667
66064,KS,Osawatomie,Kansas City,Miami County,89459.41667
66066,KS,Oskaloosa,Topeka,Jefferson County,163363.9167
66067,KS,Ottawa,Ottawa,Franklin County,117572.0833
66070,KS,Ozawkie,Topeka,Jefferson County,140819.1667
66071,KS,Paola,Kansas City,Miami County,201334.6667
66072,KS,Parker,Kansas City,Linn County,141113.1667
66073,KS,Perry,Topeka,Jefferson County,160188.25
66075,KS,Pleasanton,Kansas City,Linn County,77611.25
66076,KS,Pomona,Ottawa,Franklin County,140015.75
66078,KS,Princeton,Ottawa,Franklin County,155550.8333
66079,KS,Rantoul,Ottawa,Franklin County,163195.5
66080,KS,Richmond,Ottawa,Franklin County,116246.4167
66083,KS,Spring Hill,Kansas City,Johnson County,258017.1667
66085,KS,Overland Park,Kansas City,Johnson County,446372.0833
66086,KS,Tonganoxie,Kansas City,Leavenworth County,231393
66087,KS,Troy,St. Joseph,Doniphan County,82328.08333
66088,KS,Valley Falls,Topeka,Jefferson County,134068.8333
66090,KS,Wathena,St. Joseph,Doniphan County,88157.75
66091,KS,Welda,,Anderson County,80340
66092,KS,Wellsville,Ottawa,Franklin County,171998.25
66093,KS,Westphalia,,Anderson County,108072.6667
66094,KS,White Cloud,St. Joseph,Doniphan County,82104.33333
66095,KS,Williamsburg,Ottawa,Franklin County,123514
66097,KS,Winchester,Topeka,Jefferson County,141570.6667
66101,KS,Kansas City,Kansas City,Wyandotte County,60258.16667
66102,KS,Kansas City,Kansas City,Wyandotte County,66589.83333
66103,KS,Kansas City,Kansas City,Wyandotte County,117412.1667
66104,KS,Kansas City,Kansas City,Wyandotte County,69436.91667
66105,KS,Kansas City,Kansas City,Wyandotte County,46352.08333
66106,KS,Kansas City,Kansas City,Wyandotte County,117338.0833
66109,KS,Kansas City,Kansas City,Wyandotte County,202253.3333
66111,KS,Kansas City,Kansas City,Wyandotte County,146504.5833
66112,KS,Kansas City,Kansas City,Wyandotte County,137403.6667
66202,KS,Mission,Kansas City,Johnson County,195704.5833
66203,KS,Shawnee,Kansas City,Johnson County,195080.3333
66204,KS,Overland Park,Kansas City,Johnson County,184455.8333
66205,KS,Roeland Park,Kansas City,Johnson County,251946.25
66206,KS,Leawood,Kansas City,Johnson County,472523.8333
66207,KS,Overland Park,Kansas City,Johnson County,327754.6667
66208,KS,Prairie Village,Kansas City,Johnson County,308002.0833
66209,KS,Leawood,Kansas City,Johnson County,439925.5
66210,KS,Overland Park,Kansas City,Johnson County,287405.0833
66211,KS,Leawood,Kansas City,Johnson County,462139.75
66212,KS,Overland Park,Kansas City,Johnson County,220558.5
66213,KS,Overland Park,Kansas City,Johnson County,359732.3333
66214,KS,Overland Park,Kansas City,Johnson County,237239.5
66215,KS,Lenexa,Kansas City,Johnson County,240917.0833
66216,KS,Shawnee,Kansas City,Johnson County,258889.6667
66217,KS,Shawnee,Kansas City,Johnson County,376948.3333
66218,KS,Shawnee,Kansas City,Johnson County,316556
66219,KS,Lenexa,Kansas City,Johnson County,297413.5833
66220,KS,Lenexa,Kansas City,Johnson County,441257.1667
66221,KS,Overland Park,Kansas City,Johnson County,536464.25
66223,KS,Overland Park,Kansas City,Johnson County,329269.75
66224,KS,Leawood,Kansas City,Johnson County,530750.5
66226,KS,Shawnee,Kansas City,Johnson County,311333.3333
66227,KS,Lenexa,Kansas City,Johnson County,358018.5
66401,KS,Alma,Topeka,Wabaunsee County,144409.75
66402,KS,Auburn,Topeka,Shawnee County,171961.4167
66403,KS,Axtell,,Marshall County,119732.5
66406,KS,Beattie,,Marshall County,115611.5
66407,KS,Belvue,Manhattan,Pottawatomie County,145778.6667
66409,KS,Berryton,Topeka,Shawnee County,223161.8333
66411,KS,Blue Rapids,,Marshall County,88330.16667
66413,KS,Burlingame,Topeka,Osage County,96198.58333
66414,KS,Carbondale,Topeka,Osage County,111039.5
66422,KS,Emmett,Manhattan,Pottawatomie County,124410.3333
66423,KS,Eskridge,Topeka,Wabaunsee County,76765.83333
66424,KS,Everest,,Brown County,85132.33333
66425,KS,Fairview,,Brown County,96652.58333
66427,KS,Frankfort,,Marshall County,93642.25
66429,KS,Grantville,Topeka,Jefferson County,141908.3333
66431,KS,Harveyville,Topeka,Wabaunsee County,98644.22222
66432,KS,Havensville,Manhattan,Pottawatomie County,97671.75
66434,KS,Hiawatha,,Brown County,95268.83333
66438,KS,Home,,Marshall County,111324
66439,KS,Horton,,Brown County,65822.25
66441,KS,Junction City,Junction City,Geary County,137730.9167
66449,KS,Leonardville,Manhattan,Riley County,116235.0833
66451,KS,Lyndon,Topeka,Osage County,105644.75
66501,KS,McFarland,Topeka,Wabaunsee County,90935.33333
66502,KS,Manhattan,Manhattan,Riley County,187063.5
66503,KS,Manhattan,Manhattan,Riley County,252231.25
66507,KS,Maple Hill,Topeka,Wabaunsee County,159096.5833
66508,KS,Marysville,,Marshall County,84311.83333
66510,KS,Melvern,Topeka,Osage County,106422.25
66512,KS,Meriden,Topeka,Jefferson County,161699.75
66514,KS,Milford,Junction City,Geary County,209707.1667
66515,KS,Morrill,,Brown County,85469.16667
66517,KS,Ogden,Manhattan,Riley County,127660.4167
66520,KS,Olsburg,Manhattan,Pottawatomie County,153219.0833
66521,KS,Onaga,Manhattan,Pottawatomie County,88501.91667
66523,KS,Osage City,Topeka,Osage County,90721.5
66524,KS,Overbrook,Topeka,Osage County,140476.9167
66526,KS,Paxico,Topeka,Wabaunsee County,152136.3333
66527,KS,Powhattan,,Brown County,108525.25
66528,KS,Quenemo,Topeka,Osage County,105558.1667
66531,KS,Riley,Manhattan,Riley County,134433.8333
66532,KS,Robinson,,Brown County,86501.33333
66533,KS,Rossville,Topeka,Shawnee County,133231.0833
