zipcode,Income per capita,Median Age Male,Median Age Male,Bachelor's degree > 25,Median Home Value,Public transportation
12450,27064,-666666666,-666666666,0.38961039,-666666666,
12451,24977,36,40.9,0.142620232,150800,0
12452,18507,34.9,49.6,0.08040201,151700,0.03
12453,34526,31.7,42.5,0.109311741,360000,0
12454,28796,38.1,35.5,0.078066914,234800,0
12455,27948,61.9,56.6,0.144107744,193100,0.020866774
12456,19781,33.8,33.4,0.075,134100,0.027638191
12457,32289,54.5,60.3,0.133333333,262800,0
12458,22971,45.3,53.5,0.097980232,112300,0.044469783
12459,34021,63.5,62,0.052910053,-666666666,0.142857143
12460,16333,44.7,22,0,132100,0
12461,33430,43.7,48.5,0.215987702,243600,0.044605809
12463,35798,45.4,45,0.312883436,185900,0.02677532
12464,31856,60.5,62.8,0.282539683,227100,0.061290323
12465,30075,59,61.9,0.24137931,246200,0
12466,39064,46.4,48.9,0.155911203,211700,0.021582734
12468,34806,55.2,57,0.099644128,180900,0
12469,29975,55.2,46.9,0.151515152,158700,0
12470,24784,24.8,44.4,0.184563758,149200,0.075268817
12471,29179,42.1,43.5,0,-666666666,0
12472,32395,48.2,49.3,0.208298052,203800,0
12473,30136,37.5,54.7,0.234042553,168900,0
12474,29517,50.6,44.6,0.164215686,143800,0.071550256
12475,26132,47.5,45.2,0.095477387,192200,0
12477,34261,42.7,48.8,0.166654256,215300,0.011737892
12480,28414,57.2,60.8,0.152307692,160700,0.035242291
12481,29615,42.6,48.6,0.247383444,249600,0
12482,24839,51.1,72.1,0.027118644,43100,0
12483,37468,64.1,68.4,0,101000,0
12484,33501,48.2,54,0.245853659,291300,0.045537341
12485,31919,51.1,52.6,0.148247978,248400,0
12486,40742,40.3,44.4,0.28119349,229800,0.014705882
12487,43353,40.1,40.6,0.106501795,190200,0.017865765
12489,8603,41.1,40.3,0.018104366,-666666666,0
12491,39722,45,50.5,0.118061674,221600,0
12492,34081,62.8,59.4,0.12745098,213900,0
12493,30506,32.3,28.5,0.475524476,178700,0
12494,49769,55.1,56.8,0.397148676,291300,0
12495,86436,61.5,56.6,0.242774566,618600,0.148648649
12496,32071,50.8,53.9,0.12544484,231500,0.00311042
12498,50300,52.3,55.3,0.298672566,289900,0.034277879
12501,36843,43.5,40.7,0.147826087,273100,0.061962134
12502,35433,47,43.5,0.123873874,324500,0.032786885
12503,65801,53.7,56.4,0.140271493,346900,0.018315018
12504,8637,19.7,19.9,0.08,-666666666,0.005395683
12507,30773,30.6,24.5,0.316546763,463600,0
12508,37017,38.9,39.8,0.199764576,262800,0.100607399
12512,39879,-666666666,58.6,0,-666666666,0
12513,30378,42.3,52.3,0.06504065,205000,0
12514,55418,51.3,49.5,0.254034117,344100,0.037037037
12515,34783,50.4,50.6,0.202657807,237300,0
12516,37819,52.4,50.1,0.148618372,263300,0.061933535
12517,26253,28.7,38.6,0.104615385,239600,0.140077821
12518,41822,43.2,42.4,0.23699422,314200,0.021646441
12520,41262,42.6,40.8,0.234840699,311500,0.035807292
12521,56797,52.7,57.4,0.124315872,248900,0.077272727
12522,27521,46.7,46.3,0.112503643,234600,0.036525173
12523,37640,51.3,50.2,0.116666667,255300,0.037897311
12524,37877,39.9,49.2,0.196485893,282500,0.067475798
12525,48307,39.3,42.8,0.191595798,307500,0.021262003
12526,41745,46.6,52.6,0.207158351,295800,0.03653217
12527,-666666666,-666666666,-666666666,,-666666666,
12528,33963,41,48,0.220371763,248000,0.024882857
12529,42655,48.3,49.9,0.155460181,261000,0.068108974
12530,29367,58.9,-666666666,0.213675214,-666666666,0
12531,44039,48.4,44.7,0.201818969,291200,0.071238349
12533,44371,42.4,44.1,0.25007127,342000,0.038610039
12534,29183,44.2,47.5,0.138253717,194400,0.018792637
12538,33467,37.6,40.1,0.16079683,221900,0.037402515
12540,45546,43.9,45.5,0.237937385,344500,0.020833333
12542,38242,46.9,46.4,0.177027683,250900,0.021691974
12543,34081,35,38.7,0.14697286,176700,0.122169563
12545,44995,48.6,45.9,0.245250432,374400,0.027015794
12546,31548,41,48.9,0.186424474,245000,0.02637206
12547,39515,41,40,0.218379447,221500,0.002380952
12548,33239,53.9,54.4,0.138947368,252900,0
12549,35252,38,42.8,0.187589623,276900,0.027046651
12550,28550,33.3,37,0.138648973,230500,0.055668541
12553,35921,35.4,40,0.181063406,251600,0.049337699
12561,32159,34.2,30.4,0.240418118,295100,0.025646845
12563,31040,36.4,41.4,0.208666667,310200,0.05866731
12564,42445,40.3,48.9,0.237691687,312500,0.111239193
12565,24005,39.6,33.8,0.225,153100,0
12566,32423,39,38,0.142876435,250500,0.026605853
12567,43378,46.6,50.5,0.120341266,260500,0.051211073
12569,42169,46.3,42,0.177121273,270100,0.027446527
12570,44141,43.5,45.2,0.195789059,328500,0.055555556
12571,40957,41.6,47,0.207383439,295900,0.044730392
12572,49074,53.4,56.9,0.220412911,365100,0.055376344
12574,48926,16,42.6,0.227488152,-666666666,0
12575,53879,36.6,49.2,0.287386216,344900,0.106918239
12577,42833,42.8,38.6,0.25911252,294100,0.115638767
12578,46320,48.6,49.2,0.239012643,315800,0.029162747
12580,39236,42.2,49.7,0.182606097,249400,0.025480769
12581,46603,46.5,50.5,0.173859433,276900,0.036818851
12582,31305,44.8,46.9,0.156211308,368400,0.013314968
12583,40504,46.2,34.9,0.212778782,298800,0.064641745
12585,37199,45,40.3,0.175675676,370200,0.033505155
12586,32213,35.8,37.7,0.145137342,217200,0.04406162
12589,31133,38.8,41,0.145172882,247900,0.016668982
12590,40903,38.8,46,0.20635233,284300,0.060398193
12592,32075,45.4,51,0.11190234,253000,0.092715232
12594,31818,40.2,40.1,0.12944569,248600,0.049836982
12601,26510,34,35.8,0.149559455,209100,0.085505305
12603,39772,41.3,42.7,0.195766108,251700,0.047215783
12604,5026,20.3,20.7,0,-666666666,0
12701,23164,39.1,40.8,0.110201588,126600,0.027335393
12719,37932,53.3,55.2,0.211035818,204300,0
12720,26707,47.6,57.3,0.35443038,-666666666,0
12721,29032,32.1,31.6,0.084340383,233100,0.035542747
12722,41823,-666666666,-666666666,0,-666666666,0
12723,32530,48.5,52.2,0.180496151,163400,0.040358744
12724,42830,53.8,73.3,0.073593074,332900,0
12725,43093,56.9,56.3,0.240384615,162500,0.054545455
12726,36557,49.7,50.4,0.12345679,201400,0
12729,26777,47.7,50.6,0.088401697,132800,0.003952569
12732,43126,49.3,53.7,0.153558052,167900,0
12733,7687,34.8,28.2,0.05907173,152000,0
12734,23731,44.5,34.5,0.081395349,161100,0
12736,23990,52.2,48.2,0.148148148,-666666666,0
12737,29589,43,40.6,0.175468484,193900,0.01660281
12738,22374,30.5,31.7,0.166666667,206600,0
12740,30342,40.1,50.8,0.093883357,227300,0.004571429
12741,34053,47.4,35.8,0.404411765,117500,0
12742,24412,34.8,63.5,0.0625,297500,0
12743,40464,48.6,52.8,0.099009901,241700,0.044642857
12745,37477,53.4,59.6,0.111888112,180300,0
12746,34936,46.3,37.4,0.052269601,198500,0.023554604
12747,25814,42.8,36.6,0.184615385,128900,0.006382979
12748,33161,50.2,50.5,0.158720201,184700,0.002638522
12749,35243,28.9,32.3,0.196078431,-666666666,0
12750,21970,23.1,29.8,0.048309179,262500,0
12751,15637,35.1,27.2,0.123791103,154700,0.052341598
12752,31795,35.5,49.3,0.038461538,169300,0
12754,27381,40.2,45.1,0.074677385,124700,0.007507508
12758,32152,44.4,50.2,0.121030346,159700,0.007352941
12759,17429,24.1,42.3,0.091924399,76300,0.195876289
12760,36267,62.5,60.2,0.166189112,155800,0
12762,19571,37.5,32.2,0.175054705,-666666666,0
12763,22856,32.1,39.5,0.086842105,173300,0
12764,32058,54.9,51.7,0.222830336,189700,0.040601504
12765,35218,32.1,40.9,0.266081871,231100,0.005484461
12766,28829,54.1,39,0.181506849,165500,0
12767,34996,46,52.3,0.12371134,150800,0
12768,30513,51.3,37.5,0.126516464,156000,0
12769,39838,33.8,49.5,0.111111111,105600,0
12770,27738,54.1,53.3,0.036734694,193800,0
12771,30729,40.9,46,0.111682724,180500,0.009802508
12775,45417,40.4,47.8,0.194635488,225900,0.023861171
12776,41552,48.9,49.6,0.143934997,178700,0.009737098
12777,53998,53.8,55.7,0.1447178,237200,0.016203704
12778,47921,32.6,54.9,0.245977011,204200,0
12779,24919,40.5,45.7,0.029098652,231900,0.055299539
12780,23874,44.1,42,0.075585284,169700,0.008782936
12781,28362,47.9,47.8,0,-666666666,0
12783,25257,37.9,37.6,0.10254491,164000,0.041899441
12784,12498,14.5,-666666666,0,-666666666,1
12785,33473,39.8,49.5,0.132678133,181900,0.026785714
12786,49521,70.4,68.7,0.298892989,219600,0
12787,27407,50.6,34,0.0625,125700,0
12788,24037,46.4,42.3,0.137668161,144800,0
12789,30791,39.6,33,0.20608365,115400,0.048728814
12790,34535,45.9,48.9,0.181602172,168100,0.018728438
12791,33705,53.3,50.8,0,168600,0
12792,17680,35.5,34.7,0.211267606,206300,0
12801,28966,38,40.8,0.165000476,151400,0.024962282
12803,31448,38.7,44.6,0.158461793,178600,0.0004649
12804,37286,43.7,48,0.165451158,222500,0.008186159
12808,37256,58.4,56.3,0.09375,280800,0
12809,28006,48.9,45.4,0.113914373,151000,0
12810,26689,48,51.1,0.078464107,117900,0
12811,23632,45.3,-666666666,0.625,-666666666,0
12812,25012,15.3,53.8,0.086206897,151300,0
12814,40855,49.9,54.9,0.185623294,310300,0.011382114
12815,35130,54.1,53,0.186619718,220200,0.00804829
12816,29780,49.1,50.9,0.160350767,166000,0
12817,34846,55.8,53.8,0.161512027,190800,0
12819,29090,44.8,47.5,0.137931034,128800,0
12821,3761,36.1,38.8,0.044306813,137500,0
12822,25094,40,44.4,0.123493976,155700,0.004907115
12823,24657,57,54.4,0.105134474,-666666666,0
12824,55040,57.3,55.4,0.248470012,287900,0
12827,29138,38.8,41.3,0.115609186,154900,0.004214963
12828,32063,45.6,49.6,0.126369387,141500,0.004193849
12831,37187,37.9,41.1,0.210122833,238600,0.003152798
12832,25305,47.6,48.8,0.082896118,118900,0.001417434
12833,37692,46.7,49.6,0.217210493,240700,0
12834,38285,45.2,47.8,0.172361917,194500,0
12835,30601,54.8,56.4,0.116230366,181700,0.002244669
12836,35057,51.3,56.6,0.1121673,298500,0.006451613
12837,26176,40.3,31.2,0.050505051,107900,0.003649635
12838,31952,53.3,52,0.12244898,169600,0
12839,25628,35.2,40.7,0.106163278,131600,0.036565013
12841,68639,63.5,76.5,0.102803738,625000,0
12842,22697,53.1,71.2,0.084615385,117000,0
12843,20564,60.1,56.4,0.062686567,125000,0
12844,37033,44.3,51.6,0.237373737,-666666666,0
12845,37671,53.7,52.1,0.190489589,253200,0.006549118
12846,29344,47.8,51.5,0.140077821,169700,0
12847,24223,57.9,49.5,0.196666667,237500,0.011494253
12849,28226,80.2,66.6,0,164800,0
12850,37049,37.1,40.6,0.207872623,243600,0.002422774
12851,32607,55.7,49.8,0.140939597,108900,0
12852,34359,62.1,62.5,0.116531165,162500,0
12853,22359,52.3,51.6,0.105488851,162300,0
12855,26395,55.3,53.4,0.066350711,121900,0
12856,23712,64.8,26,0.6328125,157500,0
12857,27545,43.6,48.3,0.099778271,160000,0
12858,83221,75.3,68.2,0.309734513,487500,0
12859,32101,40,35.7,0.116516517,199800,0
12860,31924,29.9,44.7,0.180327869,139600,0
12861,33286,51.7,55.7,0.111111111,163000,0
12863,35410,40.1,37.8,0.176339286,282300,0
12864,22600,-666666666,-666666666,0.083333333,-666666666,0
12865,25469,46.4,47.3,0.136464497,138300,0.001251564
12866,50457,40.5,45.3,0.281920904,340100,0.009078665
12870,27440,41.4,51.3,0.215779468,211100,0
12871,36980,37.8,38.7,0.192720971,176000,0.003009458
12872,13426,-666666666,49,0,-666666666,0
12873,27624,39.9,54.8,0.202229299,182700,0.015317287
12874,59529,71.7,73.5,0.337748344,516700,0
12878,25735,54.3,52.8,0.062992126,137500,0.043307087
12883,26629,42.6,46.2,0.124192601,120300,0
12884,22664,31.1,43.3,0.066473988,127000,0
12885,25906,47,46.7,0.108034908,150300,0
12886,34980,59.4,58.8,0.053497942,-666666666,0
12887,22911,39.4,39.6,0.064535769,110200,0
12901,26410,34.5,35.8,0.134211811,141500,0.014174913
12903,39803,50.6,59.1,0.211634905,141300,0
12910,15407,35.6,35.9,0.054034049,83000,0
12911,27464,25.3,-666666666,0,-666666666,0
12912,28269,38.3,42.2,0.115201091,115700,0
12913,37655,46,45.7,0.231638418,162300,0
12914,23284,31,40.9,0.027164686,72400,0
12916,29954,44.8,47.2,0.06207367,111000,0
12917,25771,41.8,44.4,0.080841639,105300,0
12918,28581,39.8,43.5,0.22152341,139400,0
12919,22934,36.1,31.9,0.107793522,103700,0
12920,30924,45.2,46.2,0.075262544,89400,0.001926782
12921,34299,43.6,47.1,0.123163842,142600,0.006394884
12922,29195,52.9,52.8,0.147058824,133300,0
12923,24971,49.1,51.6,0.076754386,75800,0.010752688
12924,29689,47.3,48.1,0,-666666666,0
12926,26736,46.3,47,0.067307692,85900,0.008982036
12927,30013,60.8,60.5,0.185344828,96700,0
12928,27870,44.5,48.2,0.05620438,130600,0.007772021
12929,4363,35.2,38.1,0.019472362,103100,0
12930,25062,44,37.1,0.092213115,92900,0
12932,29694,54.3,57.6,0.151003168,173600,0
12933,24952,45.6,45.4,0.204545455,-666666666,0
12934,23577,45.7,49.1,0.043356643,94400,0
12935,27083,42.5,47,0.094356261,128100,0.005722461
12936,36408,56.3,57,0.234421365,221100,0.035928144
12937,19699,36.2,34,0.079625293,82600,0
12939,32436,24.8,47.3,0.050420168,106300,0
12941,32111,51.4,50.3,0.20776699,160900,0.024729521
12942,45424,50.2,53.5,0.343023256,273900,0
12943,25480,53.1,53.7,0.279141104,217700,0
12944,27219,45.8,45,0.122007979,105900,0
12945,34230,50.8,43.9,0.167064439,178100,0
12946,30437,37.7,36.5,0.294700961,258500,0.01561249
12950,29817,47.9,50.3,0.066006601,100000,0.02020202
12952,16773,27.4,33.9,0.120915033,-666666666,0
12953,20235,33.8,41.4,0.076815153,98700,0.02039555
12955,38603,39.3,33.5,0.144680851,96000,0
12956,23186,31.1,37,0.120158888,78600,0
12957,20232,39.9,42.6,0.075176194,85400,0
12958,33972,47.9,48.2,0.130773511,116200,0
12959,23267,47.9,32.9,0.123581337,89400,0
12960,30599,39.7,55.1,0.090797546,136400,0
12961,14602,53.4,57.1,0,108200,0
12962,34961,43.4,48.3,0.122368725,153000,0
12964,31633,31.8,53.3,0.111111111,260700,0
12965,19761,38.1,43.5,0.117142857,79000,0
12966,25172,39.3,43.8,0.059592263,76900,0.016197783
12967,21838,37.7,40.2,0.068614994,63100,0
12969,25796,58.5,57,0.133928571,92400,0
12970,17630,19.7,20.6,0.366037736,185600,0
12972,31467,38.8,43.9,0.123323135,157600,0
12973,26452,51.5,65.6,0.2,85900,0
12974,30774,54.8,54.7,0.140077821,103300,0
12975,35851,39,42.9,0.176767677,172600,0
12976,40285,53.7,49.7,0.301886792,235900,0.017391304
12977,6247,34.7,-666666666,0,-666666666,0
12978,20981,70.1,33.4,0.070351759,131600,0
12979,31810,44.7,45.8,0.110841914,141500,0
12980,21599,45.9,47.5,0.115958668,67200,0
12981,30112,43.4,51.1,0.057772484,111600,0
12983,32955,43.3,49.9,0.173484295,178100,0.018223235
12985,22036,39.5,38.2,0.091428571,103300,0
12986,32900,44.2,47.1,0.122937853,119800,0
12987,36148,61.1,58.5,0.307692308,161700,0
12989,36389,51.5,54.3,0.191846523,180600,0.009803922
12992,29415,42,40.9,0.100690088,118800,0
12993,32704,54.9,57.6,0.165065502,157600,0
12996,37159,47.9,52.8,0.127532777,141000,0.006856024
12997,35813,46.7,48.3,0.222341568,227000,0.005427408
12998,25057,47.7,41.5,0.040740741,-666666666,0
13020,25262,45.3,44.7,0,116700,0
13021,30400,40.3,45.5,0.153647256,127000,0.012714522
13024,3795,37.9,-666666666,0.017811705,-666666666,
13026,31989,34.8,34.1,0.173537872,169100,0
13027,38127,40.9,46,0.231504469,157700,0.00326146
13028,25721,49.1,41.8,0.045272969,-666666666,0
13029,34990,40.2,42.4,0.199760766,168100,0.017368421
13030,30814,37,47.4,0.11085297,130900,0
13031,36698,42.5,44.2,0.255570714,155500,0.002988954
13032,28350,44.3,45.2,0.117509363,124800,0
13033,29467,41.5,38.9,0.162563501,119800,0
13034,33617,45.1,41.5,0.131939438,136400,0
13035,40628,46.3,46.9,0.267808219,221600,0.00445214
13036,30430,41.6,43.3,0.11040668,120100,0.006416132
13037,33205,41.3,43,0.177244582,145700,0
13039,39746,40.7,43.8,0.224296718,171800,0
13040,25320,41.3,43.1,0.072971395,97000,0
13041,37300,41.5,40.7,0.275233936,148500,0.000834585
13042,24232,36.9,38.1,0.048414986,125700,0.002710027
13044,36886,45.6,48.6,0.102436599,117100,0
13045,26346,32.1,32.9,0.17344456,119100,0.005790515
13051,20349,51.1,40.6,0,-666666666,0
13052,25436,45.4,47.7,0.0875,99100,0
13053,33742,37.5,39.9,0.190374657,172800,0.040308748
13054,24747,44.9,42.9,0.099555556,152000,0
13057,33433,46,47.5,0.172433679,120600,0.010593528
13060,28163,49.8,46.1,0.095286885,138200,0.013353116
13061,31330,45.4,53.8,0.217536071,182700,0
13062,26920,-666666666,42.6,0.304347826,-666666666,0
13063,52480,43.9,46.8,0.169209431,176300,0.00075188
13064,62956,65.3,50.9,0.201438849,-666666666,0
13066,54699,43.3,49.6,0.256993783,234000,0.003484321
13068,32217,33.6,41.4,0.217977528,159900,0.012087912
13069,24895,37.9,38.3,0.10761409,85900,0.002564608
13071,29352,36.6,44.2,0.190551181,107400,0.008908686
13072,25488,51.3,51.1,0.059625213,85800,0
13073,33060,36.1,47.1,0.17505618,143400,0.003949224
13074,24315,40.6,45.7,0.087046632,87900,0.006944444
13076,31005,44.9,49,0.046717918,110200,0
13077,30535,44,42.7,0.138780538,131400,0.002945903
13078,45071,42.5,47.6,0.24801027,199700,0.011524823
13080,29945,49.4,44.1,0.1857022,116000,0
13081,43554,49.4,45.8,0.19924338,172800,0
13082,31915,46.6,48.2,0.143930288,133500,0
13083,27430,43.2,43.4,0.089082384,114200,0.009072581
13084,34203,39.7,47,0.232603597,152600,0
13087,40245,75.2,59.3,0.224489796,251500,0
13088,34605,42.2,46.5,0.203691457,131700,0.008605394
13090,36362,35.7,41.7,0.239833664,153600,0.013921838
13092,29079,41.8,42.7,0.12795389,121800,0.002514669
13101,25665,40.4,40.8,0.118665019,107500,0.028045574
13102,33063,-666666666,-666666666,0,-666666666,0
13103,26282,42.3,41.9,0.166666667,-666666666,0
13104,54527,41.6,46.4,0.275693612,241900,0.009548725
13108,37118,46,48.2,0.248250117,176700,0.000958466
13110,40428,54.4,49.9,0.232278481,178400,0
13111,18643,50.3,46,0.058774139,97800,0
13112,29804,46.7,49.4,0.108251325,143300,0
13113,25935,33.5,31.1,0.167597765,105000,0.01459854
13114,29076,36.8,39.7,0.12239521,109000,0
13115,30348,33.8,32.6,0.278195489,96700,0.00990099
13116,27754,36.7,37.5,0.148244473,134200,0
13117,22871,42.8,34.4,0.038251366,86300,0
13118,24092,42.5,45,0.081008101,117800,0.001217039
13120,28753,37.2,40.9,0.082147477,87500,0.030088496
13122,24653,34,37.9,0.083879423,217600,0
13123,14388,45.3,18.4,0,67100,0
13124,23546,47.5,49,0.136986301,82500,0
13126,27819,33.4,37.4,0.139170878,107900,0.014248705
13131,28923,44.4,42.7,0.101614087,103800,0.029603316
13132,31140,45.8,50.2,0.139636076,115500,0.008883249
13134,22474,41.7,33.8,0.16,82700,0
13135,29429,40.1,41.8,0.125575555,117000,0.009313878
13136,27441,42,48.8,0.044217687,67800,0
13138,-666666666,-666666666,-666666666,,-666666666,
13140,25658,40.1,43.4,0.064516129,86800,0.001341082
13141,29764,51.5,39.5,0.13253012,113200,0.01010101
13142,26945,42.8,41.8,0.092346471,109800,0.001612253
13143,23077,38.9,40.8,0.070870245,89600,0.002441009
13144,19318,28.7,36.1,0.107826087,79600,0.01754386
13145,27948,43.7,41.7,0.066783831,107700,0
13146,22252,42.1,41.3,0.046332046,83700,0.00792752
13147,28307,38.5,40.4,0.08281054,110400,0
13148,30811,40.9,43.1,0.179914071,109000,0.003495824
13152,61072,50.9,52.5,0.266742155,288400,0.003827507
13153,26827,51.7,52.3,0.081325301,170800,0
13155,31412,46,46.3,0.105140187,73200,0
13156,30010,41.6,50.4,0.130057803,95300,0
13157,25389,61.8,60.9,0.136363636,96300,0
13158,26960,45.7,47.8,0.142727273,112300,0
13159,37349,43.2,44.7,0.239440483,170200,0.004543866
13160,28790,42,45,0.118911175,136100,0
13162,68827,28.8,21.1,0.053956835,122700,0
13163,20047,31.4,47.8,0.11898017,128200,0
13164,30829,35.1,39.8,0.135379061,174700,0
13165,27598,42.3,46.5,0.092124421,88300,0.007326007
13166,30178,40.7,44.5,0.161875162,134400,0
13167,28078,42.4,43,0.050191205,134200,0
13202,15850,26.9,27.2,0.177054185,94000,0.097368421
13203,23796,34.1,37,0.13493581,104700,0.110225564
13204,21200,31.6,32,0.14516129,76800,0.103314846
13205,19010,34.2,41.1,0.10194877,77800,0.144002789
13206,27695,37,36.4,0.180583196,93800,0.057306226
13207,26047,35.5,36.4,0.1557434,86100,0.082507142
13208,19731,31.1,34.5,0.101790961,86500,0.070660694
13209,27720,40.4,45.9,0.128319502,118600,0.010454617
13210,18301,22,21,0.216885294,141000,0.109211148
13211,25244,33.8,38.5,0.107821367,85700,0.00532978
13212,29785,38.6,44.7,0.175014393,118700,0.011559009
13214,32708,31.5,38.9,0.238811804,162400,0.020646766
13215,39983,45.3,46,0.277015437,197800,0.005094517
13219,33247,41.2,46.4,0.194107452,130900,0.016277808
13224,34955,41.3,41.8,0.19587977,155300,0.053766376
13290,-666666666,-666666666,-666666666,,-666666666,
13301,36771,64.6,64.7,0.318681319,269400,0
13302,22202,41.1,39.7,0.029190992,77700,0.042028986
13303,33605,49.5,50.7,0.130272953,159700,0
13304,37660,44.5,48.8,0.228571429,167800,0.019975031
13305,24690,31.8,39.8,0.352941176,120100,0
13308,25936,43,41,0.077559913,109400,0
