,zipcode,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation,clusters
26865,91011,1431615.167,78405.0,44.8,45.5,0.36450409100000003,0.010031621,4
26866,91016,704836.3333,36750.0,38.2,41.1,0.21850414,0.039172556000000004,4
26867,91020,732863.0,35586.0,38.8,44.7,0.260012323,0.020497165,4
26868,91024,1005620.917,59521.0,46.8,49.3,0.360875706,0.017596406000000002,4
26869,91030,1001434.833,57477.0,38.4,41.1,0.328728226,0.051450302,4
26870,91040,625551.1667,38153.0,45.7,48.0,0.22575807,0.012593383,4
26871,91042,633319.75,29928.0,40.1,45.2,0.159273988,0.027960396000000002,4
26872,91101,603927.0,42724.0,34.3,36.6,0.298240328,0.092238857,4
26873,91103,765026.8333,35115.0,36.0,37.9,0.188042278,0.077415557,4
26874,91104,827087.1667,36603.0,39.4,41.0,0.248808282,0.041542371,4
26875,91105,1104910.3329999999,75672.0,45.0,50.8,0.317522087,0.067894916,4
26876,91106,707686.9167,49582.0,33.6,34.9,0.306239605,0.040873265,4
26877,91107,906522.9167,51685.0,41.0,43.3,0.30934522600000003,0.047995685999999996,4
26878,91108,1900189.0,76675.0,48.2,48.6,0.351564844,0.01035503,4
26879,91201,843909.5,32925.0,42.0,42.1,0.202230192,0.019713746,4
26880,91202,827795.5,39089.0,41.8,45.7,0.264441875,0.038842826000000004,4
26881,91203,582774.0833,30757.0,34.3,41.0,0.237301658,0.033816425,4
26882,91204,633596.3333,22365.0,34.5,38.9,0.20942029,0.06431853,4
26883,91205,698214.4167,25138.0,39.7,42.7,0.21417250699999998,0.05141210400000002,4
26884,91206,811670.5833,35828.0,40.4,44.9,0.26665903399999996,0.035695843,4
26885,91207,1074223.9170000001,52898.0,38.6,47.6,0.300072833,0.02405303,4
26886,91208,1013602.083,51866.0,42.6,43.0,0.319234043,0.014976959,4
26887,91210,744948.0833,93135.0,37.1,31.9,0.381551363,0.0,4
26888,91214,851219.5,42574.0,43.9,43.0,0.34839643299999995,0.012842176,4
26889,91301,855658.0833,61015.0,44.1,43.8,0.35430024299999996,0.003181007,4
26890,91302,1346096.667,80187.0,42.7,43.4,0.32301666100000004,0.00822647,4
26891,91303,512075.75,23826.0,32.1,32.1,0.16349639900000001,0.075280069,4
26892,91304,639581.0,31446.0,36.9,39.9,0.20361292399999997,0.06460202799999999,4
26893,91306,567120.5833,26645.0,35.1,39.6,0.19393903899999998,0.054376225,4
26894,91307,698693.8333,48443.0,42.5,46.7,0.305317233,0.022354467000000003,4
26895,91311,638053.8333,41075.0,40.9,45.8,0.258312191,0.031512402,4
26896,91316,705988.4167,44289.0,40.4,42.2,0.298154713,0.023430562000000002,4
26897,91320,712944.3333,50055.0,41.2,42.7,0.279736825,0.011888016999999999,4
26899,91324,622904.1667,35218.0,33.8,41.2,0.284283891,0.04854831,4
26900,91325,679038.75,33345.0,34.1,37.3,0.255298352,0.041539612000000004,4
26901,91326,782558.5833,50165.0,44.9,46.7,0.326247176,0.009888751999999999,4
26903,91335,543511.6667,25396.0,36.0,38.8,0.179251142,0.056947082,4
26905,91342,511155.3333,23545.0,33.5,35.4,0.127759664,0.039171419,4
26906,91343,584291.1667,23175.0,31.9,33.7,0.19719035,0.075949367,4
26907,91344,641739.8333,38304.0,41.9,44.4,0.261571497,0.018515661,4
26908,91345,534269.75,25259.0,36.5,40.5,0.14381423699999998,0.040622884,4
26909,91350,557732.25,39763.0,36.8,38.0,0.249928487,0.021574088999999998,4
26911,91352,537496.25,20817.0,34.7,36.0,0.134722799,0.06212012400000001,4
26912,91354,588702.3333,47694.0,36.6,37.0,0.324326965,0.023562677,4
26913,91355,559382.75,42911.0,38.9,42.4,0.309732877,0.021158055,4
26914,91356,935246.0,48629.0,38.8,44.7,0.278863937,0.046794572,4
26915,91360,692889.25,41846.0,41.4,45.3,0.253672805,0.010455896999999999,4
26916,91361,1057082.5829999999,79626.0,49.0,50.7,0.376291637,0.001038098,4
26917,91362,830474.0833,59080.0,43.6,47.1,0.314431583,0.012173129,4
26918,91364,892541.8333,55861.0,43.2,44.4,0.333201307,0.013106871,4
26919,91367,756335.1667,50072.0,37.6,43.1,0.33698703,0.023252747,4
26920,91377,820245.25,63252.0,43.3,45.7,0.34796697,0.003951368,4
26921,91381,758127.5,54992.0,40.3,39.0,0.314034556,0.014375193,4
26922,91384,566381.5,31494.0,34.3,37.1,0.18334288199999998,0.018666427,4
26923,91387,547138.9167,34263.0,31.8,35.0,0.223323873,0.023477587,4
26924,91390,646980.75,43281.0,42.6,41.7,0.25459277399999997,0.022734351,4
26925,91401,770754.0833,30819.0,35.0,37.3,0.231612216,0.098084435,4
26927,91403,1089726.8329999999,67244.0,39.0,40.3,0.36922379899999996,0.02845355,4
26928,91405,567075.8333,21483.0,32.4,34.5,0.147703418,0.092188986,4
26929,91406,590963.0,25897.0,35.2,35.8,0.17856661899999998,0.061111310999999995,4
26930,91411,720569.1667,30062.0,34.1,35.4,0.24905018399999998,0.069303285,4
26931,91423,1088823.75,62619.0,38.2,39.4,0.377971014,0.029882712999999998,4
26932,91436,1725032.75,87458.0,46.6,47.4,0.31592264600000003,0.013098592,4
26933,91501,826682.8333,37341.0,37.7,42.7,0.304969188,0.006149707,4
26934,91502,619699.1667,25992.0,33.6,40.9,0.212459321,0.032041069,4
26935,91504,810364.0,39471.0,36.5,40.7,0.285464284,0.021357861000000002,4
26936,91505,780582.1667,45028.0,37.6,39.4,0.315090233,0.040593097,4
26937,91506,811215.1667,43833.0,43.8,41.6,0.271116872,0.010359983,4
26938,91601,718995.6667,34693.0,33.6,34.9,0.302621182,0.07818911099999999,4
26939,91602,851726.0,55190.0,40.1,37.7,0.394135567,0.042623492,4
26940,91604,1275924.75,74954.0,40.0,40.9,0.423150136,0.047124467999999996,4
26941,91605,564324.9167,21039.0,33.4,36.6,0.140651558,0.068168568,4
26942,91606,634337.3333,24006.0,35.3,37.7,0.159829224,0.068361877,4
26943,91607,878584.25,42030.0,37.3,39.2,0.33930679700000005,0.052101982000000005,4
26944,91701,549829.5,36446.0,38.0,43.0,0.201562784,0.021976301,4
26947,91708,509743.9167,16576.0,28.9,36.2,0.20433546600000002,0.0,4
26948,91709,676135.0,37492.0,35.8,39.4,0.307400522,0.012847682,4
26950,91711,673609.25,43584.0,38.0,40.8,0.251645633,0.036579627999999996,4
26952,91723,535748.0833,27741.0,33.5,38.1,0.157290564,0.060095631,4
26953,91724,588453.5,31907.0,38.1,42.2,0.20832879699999998,0.031588522,4
26955,91731,518328.0,16145.0,32.4,38.7,0.079305945,0.07956954200000001,4
26958,91737,642228.75,40529.0,37.8,42.5,0.22778098,0.017597488,4
26959,91739,661453.6667,38907.0,33.6,35.9,0.246137843,0.012709476,4
26960,91740,546113.3333,32701.0,40.2,40.6,0.168795324,0.034114262,4
26961,91741,702131.0,45939.0,40.7,44.1,0.26187905,0.031538208,4
26963,91745,640378.25,32659.0,40.4,44.7,0.238901544,0.022707919,4
26965,91748,666394.1667,27660.0,39.1,43.1,0.299163855,0.017186305,4
26966,91750,644152.75,39330.0,42.0,45.1,0.227469267,0.031499734,4
26967,91752,515271.0833,26663.0,33.8,34.6,0.11084091199999999,0.011494253000000001,4
26968,91754,664199.25,29782.0,42.5,46.2,0.247569903,0.036406619,4
26969,91755,632978.1667,26307.0,42.4,47.8,0.199443155,0.026142716,4
26975,91765,696116.0,38464.0,38.8,43.6,0.356631194,0.028061111,4
26979,91770,597415.0,20042.0,40.9,42.5,0.144120777,0.026862554,4
26980,91773,615041.4167,36302.0,40.1,42.8,0.238880683,0.023709816,4
26981,91775,885026.4167,36417.0,41.0,44.0,0.314436424,0.01878751,4
26982,91776,674827.25,23201.0,37.9,43.5,0.21605091,0.039547723,4
26983,91780,744644.0,29275.0,41.6,42.7,0.269462993,0.029320499,4
26984,91784,665281.1667,50643.0,46.5,47.1,0.264111721,0.01874057,4
26986,91789,768714.4167,37295.0,41.6,45.9,0.361210299,0.030688142999999998,4
26987,91790,536919.5,26836.0,36.9,39.0,0.167466158,0.039081886,4
26988,91791,618322.8333,31375.0,36.9,40.7,0.219099937,0.038355814,4
26989,91792,541511.3333,27428.0,36.6,38.0,0.263178127,0.030430874,4
26990,91801,646863.6667,29698.0,36.8,42.5,0.245805122,0.036486034,4
26991,91803,673437.5,27343.0,39.2,44.8,0.195401262,0.032754759,4
26992,91901,627207.8333,40882.0,37.3,41.9,0.19875874,0.007484168,4
26993,91902,664018.9167,37505.0,38.3,43.4,0.222168675,0.008331553,4
26998,91913,542271.9167,33917.0,32.1,34.1,0.28831816899999996,0.009766191,4
26999,91914,695103.4167,40907.0,32.4,37.6,0.286252546,0.006381039,4
27000,91915,526767.5,33654.0,31.6,34.1,0.310755706,0.00659464,4
27004,91932,588355.5833,24079.0,34.0,32.3,0.12777619199999998,0.048262066,4
27006,91935,679291.25,42324.0,51.3,50.7,0.184007555,0.006946374,4
27007,91941,617974.9167,40107.0,38.2,41.3,0.250711627,0.018109977,4
27014,91978,508395.5,27961.0,33.7,37.4,0.180583942,0.00982906,4
27016,92003,635466.6667,44279.0,42.2,48.5,0.25223713600000003,0.024691357999999997,4
27018,92007,1269845.0829999999,59649.0,44.3,45.9,0.344827586,0.0024796320000000003,4
27019,92008,877242.75,50253.0,41.4,42.6,0.29452980300000003,0.028841542999999997,4
27020,92009,872417.1667,60032.0,41.4,44.0,0.357730812,0.00926049,4
27021,92010,725658.5833,44911.0,38.5,39.3,0.307965085,0.011434218000000001,4
27022,92011,925252.3333,59956.0,44.1,44.4,0.3712997220000001,0.017148982,4
27023,92014,1689762.75,91177.0,49.1,47.3,0.345736434,0.0039612679999999996,4
27024,92019,530798.75,35726.0,39.4,43.4,0.220606102,0.014905149,4
27025,92020,520461.5,26344.0,33.1,36.9,0.15468315,0.046051043,4
27027,92024,1075746.5829999999,62822.0,41.5,43.8,0.348379263,0.021276596000000002,4
27028,92025,519764.25,26004.0,32.3,32.6,0.157131417,0.038163363,4
27031,92028,574199.75,33261.0,39.5,41.4,0.20277404899999998,0.010369619,4
27032,92029,710901.5,43994.0,42.7,46.1,0.24908424899999998,0.00753334,4
27034,92037,1528752.083,80761.0,42.0,45.9,0.335798514,0.039198317,4
27036,92054,658149.6667,32014.0,32.7,35.7,0.20642900100000008,0.036879821,4
27037,92056,522513.9167,35015.0,37.3,43.2,0.21910010100000002,0.028603498999999998,4
27040,92059,672092.6667,46988.0,33.7,34.8,0.154453213,0.026737967999999997,4
27042,92061,522575.1667,21303.0,31.1,37.5,0.10206995,0.0,4
27043,92064,715721.8333,43847.0,38.8,41.9,0.305001471,0.007862045,4
27044,92065,525236.3333,37029.0,39.8,43.6,0.18442866800000002,0.001575158,4
27046,92067,2648186.5,74256.0,51.0,52.0,0.39529181,0.0,4
27047,92069,546215.25,28023.0,33.0,33.4,0.18470508,0.013443936,4
27050,92075,1329234.75,64236.0,45.1,45.4,0.353173777,0.013021237,4
27051,92078,620201.4167,37471.0,35.0,39.2,0.29036012,0.012664015,4
27052,92081,551110.8333,34082.0,35.1,36.9,0.216660885,0.013232641000000002,4
27053,92082,620505.25,35805.0,42.7,47.1,0.190098232,0.003479125,4
27055,92084,547652.1667,27357.0,32.9,36.7,0.16911368100000002,0.013070548000000001,4
27057,92091,2094745.417,93849.0,63.3,59.1,0.42770034799999995,0.031613977,4
27058,92101,604359.5,60051.0,39.6,37.6,0.321013043,0.064466418,4
27060,92103,689984.8333,58837.0,41.8,38.1,0.36251452799999995,0.045212643,4
27061,92104,573793.75,40785.0,35.5,33.6,0.305704937,0.038659885,4
27063,92106,1118937.1670000001,59840.0,36.5,40.4,0.28960739,0.008893175,4
27064,92107,947518.0,48291.0,36.0,35.3,0.33186062,0.01627027,4
27066,92109,928970.8333,50446.0,32.4,31.7,0.437310195,0.022776739,4
27067,92110,621462.3333,36860.0,34.2,31.1,0.299749655,0.025597602999999997,4
27068,92111,580167.3333,31245.0,33.3,38.0,0.257859215,0.034752912999999996,4
27071,92115,511233.5833,23780.0,27.2,28.9,0.211844544,0.063085751,4
27072,92116,589850.0833,46343.0,36.7,35.1,0.311519298,0.040086425,4
27073,92117,659644.5,37322.0,36.3,40.1,0.27192638,0.020724687,4
27074,92118,1676700.083,58902.0,38.0,46.2,0.319299815,0.014259598,4
27075,92119,594795.4167,42059.0,41.4,46.6,0.255164873,0.010957275,4
27076,92120,611844.1667,46412.0,38.7,41.1,0.298477059,0.021112852,4
27077,92121,685685.9167,51946.0,31.2,31.8,0.383522727,0.036095764,4
27078,92122,669937.0833,42347.0,29.7,31.2,0.337263264,0.08427148300000001,4
27079,92123,587934.0,38606.0,32.9,33.8,0.283914685,0.019828195,4
27080,92124,625140.1667,39238.0,32.6,31.9,0.320698551,0.010268036,4
27081,92126,576560.1667,35976.0,33.4,35.9,0.299245599,0.019746671,4
27082,92127,876625.9167,54525.0,35.8,37.1,0.39572279,0.005369436,4
27083,92128,618647.25,48630.0,41.6,46.2,0.351072759,0.014071941000000001,4
27084,92129,766907.0,46483.0,37.1,39.9,0.354480422,0.009974434,4
27085,92130,1129654.9170000001,68782.0,37.1,39.6,0.33444187,0.016507772,4
27086,92131,819112.25,55063.0,38.8,39.4,0.37028864,0.006669496,4
27092,92210,738583.0,94908.0,68.2,67.2,0.308602151,0.044757817000000005,4
27223,92590,986198.1667,42413.0,42.8,34.0,0.18112156,0.0,4
27228,92602,1031799.0,46131.0,35.7,36.7,0.37535082399999997,0.0,4
27229,92603,1319063.5829999999,75995.0,42.2,39.1,0.427188705,0.016040431,4
27230,92604,805302.8333,44060.0,35.9,42.0,0.385131271,0.010519042,4
27231,92606,850483.0,44534.0,33.8,35.5,0.379270234,0.011083041,4
27232,92610,759261.0833,54090.0,35.9,36.3,0.36300703100000004,0.0035578140000000007,4
27233,92612,744312.5833,45861.0,29.3,30.7,0.37848849100000004,0.015400345,4
27234,92614,751280.5833,47091.0,33.2,36.6,0.389972145,0.012663919,4
27235,92617,1125811.9170000001,20321.0,21.9,20.4,0.24716767399999998,0.055422072999999995,4
27236,92618,941723.5,53112.0,33.2,34.0,0.38073200100000004,0.013716226000000002,4
27237,92620,957225.75,49437.0,37.6,39.7,0.402826855,0.008382969,4
27238,92624,1026106.583,60013.0,50.7,52.4,0.252808989,0.007460545,4
27239,92625,2642681.75,112566.0,56.1,56.2,0.36659436,0.0,4
27240,92626,821128.8333,42080.0,34.9,35.3,0.31091645,0.0122322,4
27241,92627,872477.4167,36552.0,34.9,34.7,0.248013192,0.025431847999999996,4
27242,92629,1021949.5,62317.0,48.5,47.9,0.321119544,0.020686024,4
27243,92630,726561.0833,41918.0,36.4,43.5,0.282192464,0.012492746,4
27245,92646,851862.9167,46143.0,43.7,47.3,0.273517271,0.005786409,4
27246,92647,765569.5,35934.0,34.5,37.2,0.236121356,0.013098791,4
27247,92648,1017420.667,57288.0,41.0,43.8,0.28887027,0.010259836999999999,4
27248,92649,884963.4167,54453.0,45.1,46.0,0.282016193,0.009854158,4
27249,92651,2239602.917,92802.0,52.5,51.5,0.35369641700000004,0.009139249,4
27250,92653,766148.8333,48483.0,38.9,43.7,0.32240180399999996,0.016282401999999998,4
27251,92655,660535.0833,19283.0,40.3,39.1,0.13792480099999999,0.010917031,4
27252,92656,625720.5833,47999.0,36.3,37.9,0.355832931,0.00486568,4
27253,92657,3065101.167,125710.0,49.6,51.4,0.338204038,0.0,4
27254,92660,1932474.75,79397.0,43.9,45.2,0.421504886,0.007353799,4
27255,92661,2896494.5,98260.0,42.1,47.6,0.39817629200000004,0.0,4
27256,92662,2864472.5,117060.0,60.5,60.4,0.453161052,0.0,4
27257,92663,1791758.667,75326.0,41.1,45.1,0.38846199299999995,0.008556402,4
27258,92672,1053542.5829999999,51284.0,44.7,46.8,0.309198345,0.020262557,4
27259,92673,977430.0,62635.0,42.1,43.7,0.334837935,0.00666059,4
27260,92675,788731.5833,47285.0,41.7,43.2,0.255419678,0.009095204,4
27261,92676,712481.3333,51174.0,51.2,51.2,0.256610577,0.0,4
27262,92677,850354.6667,55367.0,43.2,46.5,0.326459911,0.011536428999999999,4
27263,92679,931621.5833,68790.0,42.9,43.3,0.364117408,0.002155926,4
27264,92683,683999.3333,27611.0,41.8,42.9,0.18753792,0.01834621,4
27265,92688,648183.9167,47463.0,34.4,37.9,0.34486044899999996,0.0044299940000000005,4
27266,92691,734881.25,45150.0,41.0,45.1,0.306310254,0.015888063,4
27267,92692,752711.5833,52914.0,45.1,48.6,0.333907007,0.007456290999999999,4
27268,92694,804589.0,61902.0,32.9,33.5,0.444889181,0.0022553,4
27270,92703,533731.5833,15714.0,30.8,32.2,0.064159139,0.060421813,4
27271,92704,569553.75,20145.0,32.4,33.0,0.113750418,0.04776099,4
27272,92705,947950.8333,47269.0,36.9,41.1,0.254592413,0.020304348,4
27273,92706,648560.75,24661.0,32.2,33.4,0.131435222,0.055833232000000003,4
27274,92707,534323.1667,21047.0,31.4,31.9,0.10884919,0.038664893,4
27275,92708,818993.75,37851.0,43.2,44.6,0.285332166,0.011211426000000002,4
27276,92780,703142.0,30388.0,32.4,34.7,0.22933664,0.021368208,4
27277,92782,814025.1667,55817.0,37.3,40.1,0.40623189299999996,0.007699789,4
27278,92801,562879.4167,21624.0,30.7,32.7,0.158395137,0.035416003,4
27279,92802,598570.25,21754.0,32.4,35.3,0.15186713,0.036536389,4
27280,92804,592950.1667,23692.0,32.9,35.8,0.17572660199999998,0.025253017000000003,4
27281,92805,561043.5833,21779.0,32.0,29.9,0.135706732,0.051435339000000004,4
27282,92806,640330.6667,27724.0,34.3,34.6,0.188016529,0.051623127000000005,4
27283,92807,748368.4167,47244.0,43.8,45.6,0.27537116899999997,0.005687411,4
27284,92808,771674.0,56427.0,41.1,41.2,0.32812278,0.002993197,4
27285,92821,720983.5,41089.0,37.3,39.1,0.271273093,0.014900136999999999,4
27286,92823,834352.8333,52094.0,36.1,39.2,0.385719052,0.016567545,4
27287,92831,661710.9167,31315.0,28.7,28.8,0.268577929,0.023760711,4
27288,92832,577973.0833,26919.0,33.0,35.2,0.199145402,0.038764333,4
27289,92833,621110.75,31792.0,35.8,38.2,0.26648853899999997,0.020349073999999998,4
27290,92835,812639.25,52567.0,43.4,46.3,0.30860569,0.013203018,4
27291,92840,606332.25,24564.0,35.3,38.6,0.154491754,0.020770862,4
27292,92841,628759.0,22930.0,38.7,38.9,0.150408233,0.026253744,4
27293,92843,593669.6667,20948.0,37.0,38.0,0.12799844,0.035613239,4
27294,92844,586968.5,21846.0,39.0,40.4,0.162689156,0.009244301,4
27295,92845,693420.5,40517.0,39.5,46.5,0.241907713,0.0051236070000000005,4
27296,92860,547476.5833,33402.0,39.8,40.5,0.12479316800000001,0.010222544,4
27297,92861,1299898.3329999999,71700.0,51.5,53.7,0.285353535,0.010860485,4
27298,92865,678264.0833,35984.0,34.4,36.0,0.247897962,0.01518339,4
27299,92866,703101.75,34636.0,34.8,34.0,0.242359413,0.007948718,4
27300,92867,745413.8333,37174.0,33.5,35.5,0.26050635699999997,0.01426239,4
27301,92868,585775.5,25123.0,32.9,31.2,0.192307692,0.017951595,4
27302,92869,752363.4167,42140.0,36.7,41.6,0.273403137,0.014545852,4
27303,92870,708419.3333,36425.0,35.5,39.5,0.24979717399999998,0.013929041000000001,4
27305,92880,574455.75,31260.0,32.6,33.2,0.230037665,0.022466222,4
27306,92881,549632.1667,37523.0,32.5,40.5,0.202311875,0.01514558,4
27309,92886,840663.6667,51620.0,42.7,42.9,0.329063341,0.007841998000000001,4
27310,92887,910428.3333,58524.0,43.2,44.0,0.34970077200000005,0.005623619,4
27311,93001,651391.5,33782.0,35.9,39.3,0.197858691,0.031502229,4
27312,93003,580292.3333,36589.0,37.0,41.4,0.219178459,0.012557173,4
27313,93004,582354.8333,36966.0,39.7,40.1,0.216038272,0.015745818,4
27314,93010,633348.1667,41674.0,36.7,41.1,0.251756938,0.012377728999999999,4
27315,93012,604777.25,49602.0,43.2,45.2,0.290186878,0.010534846,4
27316,93013,896420.0833,47044.0,43.5,45.7,0.221167458,0.021940517000000003,4
27318,93021,667674.5,43826.0,38.3,37.6,0.269283828,0.008104549,4
27319,93022,578481.5833,35511.0,37.7,46.1,0.212668823,0.026741111,4
27320,93023,681092.5,43892.0,48.2,51.2,0.227881867,0.019802996,4
27321,93030,512556.75,22872.0,31.9,33.0,0.114834368,0.013752097,4
27323,93035,625277.4167,37883.0,38.7,41.7,0.19802266699999999,0.005612279,4
27328,93063,582070.9167,38684.0,39.6,42.9,0.212761685,0.012812299999999999,4
27329,93065,588507.4167,42269.0,39.4,40.6,0.23175817899999998,0.01007331,4
27330,93066,1018163.583,55558.0,46.3,49.3,0.12751972,0.0,4
27331,93067,1697785.25,55161.0,29.8,66.1,0.665198238,0.0,4
27332,93101,927480.1667,33101.0,33.1,34.9,0.227202328,0.05950876400000001,4
27333,93103,1227501.6670000001,46447.0,34.2,41.1,0.24009486600000002,0.034588174,4
27334,93105,1177315.0,52415.0,46.2,46.7,0.3624148,0.033558041000000004,4
27335,93108,2892488.583,95939.0,51.3,50.3,0.37273094,0.005256571,4
27336,93109,1333763.0,58015.0,37.7,50.2,0.324416404,0.016855926,4
27337,93110,1148908.75,48566.0,37.6,49.2,0.250420309,0.022504767999999998,4
27338,93111,948427.8333,49625.0,42.1,45.6,0.295133438,0.030128639,4
27339,93117,831798.0833,26646.0,22.6,21.6,0.256281194,0.039209851000000004,4
27404,93401,721536.5,41526.0,32.5,38.3,0.306778664,0.022580426,4
27405,93402,579310.0,39908.0,45.4,50.2,0.246580885,0.002481048,4
27406,93405,736098.5,19751.0,22.2,21.0,0.214101982,0.030610765,4
27407,93420,692036.3333,41128.0,48.3,50.0,0.223273891,0.012213175,4
27408,93422,529294.75,39077.0,38.0,39.8,0.221457815,0.011474228000000001,4
27409,93424,885701.4167,76415.0,56.8,82.2,0.161333333,0.0,4
27411,93427,599279.9167,35488.0,45.6,42.6,0.15542522,0.017185473,4
27412,93428,738474.4167,41989.0,61.2,62.3,0.26108182,0.0,4
27414,93430,878554.4167,44411.0,59.0,58.0,0.237144071,0.008196721,4
27415,93432,791023.0833,44028.0,61.6,47.6,0.13340935,0.0,4
27416,93433,527522.0,31949.0,36.7,35.0,0.18772045899999998,0.012883235,4
27419,93440,562680.9167,32430.0,40.8,25.6,0.073022312,0.0,4
27420,93441,992224.5,55126.0,45.1,50.0,0.316645807,0.0,4
27421,93442,677094.5,36903.0,44.7,54.4,0.20588235300000002,0.008013496,4
27422,93444,624870.75,37217.0,41.7,46.6,0.175057674,0.004346857,4
27425,93449,820190.0833,60148.0,52.7,57.7,0.25195919,0.033447266,4
27428,93452,574935.0833,22419.0,30.4,40.6,0.054003724,0.0,4
27429,93453,513048.1667,29510.0,56.3,56.3,0.171600172,0.0,4
27433,93460,1093349.5829999999,48332.0,49.6,48.2,0.210584042,0.001762115,4
27435,93463,828104.75,47873.0,45.2,49.5,0.27191503699999997,0.004436776,4
27436,93465,633326.9167,39822.0,47.9,44.3,0.224069043,0.010948905,4
27439,93510,589823.5,44442.0,49.6,48.5,0.19272855600000002,0.0,4
27477,93604,537505.8333,60016.0,66.4,62.2,0.162264151,0.0,4
27545,93901,522924.5,28486.0,33.9,36.9,0.158377674,0.003579855,4
27548,93907,572184.6667,32551.0,40.0,41.9,0.15176741800000002,0.008502914,4
27549,93908,804584.0833,61378.0,50.1,49.8,0.273971054,0.000693481,4
27550,93920,1938499.083,30782.0,37.9,34.3,0.253549696,0.0,4
27551,93921,1153163.5,63701.0,57.4,58.3,0.36234396700000004,0.0,4
27552,93923,1401951.0,73786.0,57.0,59.4,0.31187241600000004,0.00022187700000000002,4
27553,93924,1060973.8329999999,63085.0,54.8,55.0,0.264206788,0.000665115,4
27559,93932,612108.0,17100.0,19.7,30.3,0.153301887,0.0,4
27560,93933,592785.0,29586.0,33.6,34.6,0.17879378699999998,0.02225,4
27561,93940,806358.6667,48311.0,36.6,41.8,0.283528547,0.06330388099999999,4
27562,93950,949655.5833,49909.0,45.6,51.8,0.274190815,0.005440848000000001,4
27563,93953,1974014.0,75179.0,62.0,59.7,0.344149766,0.0,4
27565,93955,537651.8333,24851.0,31.5,33.0,0.15467166,0.037170191,4
27567,93962,587183.75,42186.0,47.2,48.6,0.23694779100000002,0.037037037,4
27568,94002,1881305.667,70269.0,38.3,42.3,0.30265496,0.068068292,4
27569,94005,994344.9167,57719.0,46.6,43.6,0.267089305,0.14235155300000002,4
27570,94010,2975967.833,89944.0,42.4,42.1,0.358020635,0.128907174,4
27571,94014,1045690.833,31989.0,35.9,41.4,0.257312502,0.248944687,4
27572,94015,1083917.75,36257.0,37.5,41.7,0.309320453,0.16871575,4
27573,94019,1383536.0,63219.0,43.4,46.0,0.283341148,0.003210715,4
27574,94020,702466.3333,63657.0,56.0,55.0,0.31840796,0.0,4
27575,94021,911930.3333,89092.0,49.2,53.5,0.308900524,0.0,4
27576,94022,3672659.5,122105.0,48.1,48.1,0.299901255,0.016100406,4
27577,94024,3103324.667,106527.0,46.9,45.5,0.327260622,0.027799154,4
27578,94025,2654259.0,80653.0,37.8,38.7,0.27453548899999997,0.058464055,4
27579,94027,6141945.917,162635.0,44.2,49.3,0.334468256,0.025847013999999998,4
27580,94028,3896946.917,112644.0,49.1,54.2,0.33642645600000004,0.00491573,4
27581,94030,1798515.583,54618.0,41.2,46.4,0.330675173,0.15831842599999998,4
27582,94037,1230097.9170000001,50159.0,54.2,54.0,0.330830831,0.08056872,4
27583,94038,1264626.9170000001,58440.0,39.3,38.4,0.324625268,0.030075188,4
27584,94040,2338255.167,73521.0,33.7,37.0,0.271192472,0.06804412,4
27585,94041,1977576.667,75692.0,33.5,35.3,0.30703259,0.114083219,4
27586,94043,1506686.333,71492.0,33.3,36.9,0.30105226399999996,0.064260085,4
27587,94044,1086913.3329999999,50826.0,41.1,43.9,0.27668231600000004,0.09210588,4
27588,94060,1179173.6670000001,46907.0,46.9,50.2,0.221436985,0.0,4
27589,94061,1696644.083,52419.0,35.1,39.3,0.23979091800000002,0.05174097,4
27590,94062,2287481.667,90802.0,44.3,45.8,0.30998773,0.029152067,4
27591,94063,1295472.4170000001,31362.0,33.3,34.1,0.155232457,0.05749239,4
27592,94065,1614535.5,80612.0,41.8,40.6,0.35045851299999997,0.07119229099999999,4
27593,94066,1144842.5,45233.0,39.7,39.5,0.28967754100000004,0.136741268,4
27594,94070,1953094.833,84104.0,40.9,43.0,0.35033037100000003,0.07500917,4
27595,94074,1568814.667,111112.0,49.7,42.4,0.311377246,0.0,4
27596,94080,1046331.417,39961.0,38.7,41.0,0.264070847,0.13973438900000001,4
27597,94085,1277716.3329999999,54547.0,31.5,31.8,0.262999699,0.074401368,4
27598,94086,1563805.75,63667.0,33.7,33.5,0.32007693800000003,0.097979157,4
27599,94087,2160080.583,69982.0,38.6,38.6,0.329829567,0.043768682999999996,4
27600,94089,1231251.3329999999,52528.0,34.1,40.6,0.24590351800000002,0.04409584,4
27601,94102,900949.0833,49103.0,41.4,37.7,0.306965402,0.461986954,4
27602,94103,982379.8333,61694.0,39.1,37.7,0.324796563,0.37993921,4
27603,94104,1510157.417,70085.0,49.5,51.4,0.21681415899999998,0.35111111100000003,4
27604,94105,1252243.0829999999,138902.0,36.0,33.4,0.36675191799999995,0.17334230899999994,4
27605,94107,1174674.75,93088.0,36.5,35.8,0.372194209,0.269488706,4
27606,94108,1091084.9170000001,55302.0,42.7,42.1,0.285633438,0.292857997,4
27607,94109,1154018.8329999999,80359.0,37.4,36.0,0.40296924700000003,0.337075929,4
27608,94110,1583579.833,65610.0,37.0,37.2,0.33790555200000005,0.3908099820000001,4
27609,94111,1320600.25,95683.0,44.9,49.3,0.33322591,0.197774406,4
