zipcode,State,City,CountyName,Average RE Prices,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
01944,MA,Manchester,Essex County,830698.1667,70012.0,48.6,50.5,0.334908136,0.145326002
01945,MA,Marblehead,Essex County,670182.8333,69202.0,46.8,48.8,0.385996894,0.087698174
01949,MA,Middleton,Essex County,566138.75,45456.0,38.8,44.9,0.251926152,0.021028037
01950,MA,Newburyport,Essex County,525203.6667,61503.0,45.9,50.6,0.339889503,0.040847824
01951,MA,Newbury,Essex County,552235.1667,59562.0,51.3,52.1,0.395618984,0.069411202
01952,MA,Salisbury,Essex County,389088.6667,39622.0,44.4,48.1,0.244095622,0.032040105
01960,MA,Peabody,Essex County,438819.25,37306.0,43.2,47.4,0.221607078,0.032638705
01966,MA,Rockport,Essex County,558026.6667,47105.0,52.3,55.3,0.319471028,0.059405941
01969,MA,Rowley,Essex County,497944.1667,58904.0,44.3,45.1,0.238344227,0.034067548
01970,MA,Salem,Essex County,387806.4167,36176.0,35.2,37.4,0.245920127,0.106044539
01982,MA,Hamilton,Essex County,569984.5833,49763.0,36.6,44.7,0.361252594,0.08348745
01983,MA,Topsfield,Essex County,626947.0833,50449.0,43.9,45.8,0.295753065,0.006807352
01984,MA,Wenham,Essex County,620659.6667,48324.0,33.1,23.4,0.39490688,0.032760033
01985,MA,West Newbury,Essex County,580255.6667,59600.0,44.6,48.7,0.352604828,0.025651988
02019,MA,Bellingham,Norfolk County,334742.4167,47005.0,39.2,43.2,0.194359187,0.02350686
02021,MA,Canton,Norfolk County,515153.75,53620.0,40.8,42.8,0.301653141,0.131450344
02025,MA,Cohasset,Norfolk County,851774.8333,76882.0,43.0,44.5,0.371978119,0.213641189
02026,MA,Dedham,Norfolk County,510792.6667,51354.0,39.3,47.0,0.272038271,0.112223551
02030,MA,Dover,Norfolk County,1127336.417,115686.0,42.7,46.8,0.322487536,0.092001502
02032,MA,Walpole,Norfolk County,530639.0,58558.0,40.5,40.5,0.314732143,0.142737896
02035,MA,Foxborough,Norfolk County,465231.6667,48318.0,42.2,42.7,0.30290623,0.065553701
02038,MA,Franklin,Norfolk County,436572.0,50626.0,40.5,40.9,0.330118349,0.056422433
02043,MA,Hingham,Plymouth County,797004.0833,73963.0,43.4,47.6,0.362625,0.194444444
02045,MA,Hull,Plymouth County,425593.6667,52000.0,50.1,54.2,0.277724893,0.119643469
02047,MA,Scituate,Plymouth County,410497.75,30982.0,65.7,45.5,0.0,0.0
02048,MA,Mansfield,Bristol County,441824.0,48743.0,38.9,40.0,0.309625239,0.091536879
02050,MA,Marshfield,Plymouth County,462689.4167,43855.0,45.1,44.5,0.287767398,0.041736481
02052,MA,Medfield,Norfolk County,674256.5833,67029.0,41.3,42.4,0.34378921,0.093124895
02053,MA,Medway,Norfolk County,451065.6667,53330.0,41.4,43.4,0.360349267,0.041705406
02054,MA,Millis,Norfolk County,428702.0,47497.0,44.0,45.2,0.344608516,0.040505736
02056,MA,Norfolk,Norfolk County,534880.0833,47853.0,42.0,44.5,0.327842457,0.104820964
02061,MA,Norwell,Plymouth County,631004.0,61522.0,42.0,42.7,0.398424769,0.091239549
02062,MA,Norwood,Norfolk County,481343.1667,45020.0,38.5,42.0,0.309421441,0.105160845
02066,MA,Scituate,Plymouth County,575315.5,60371.0,47.4,48.3,0.337203003,0.101874932
02067,MA,Sharon,Norfolk County,573253.0,66261.0,43.1,42.9,0.306552707,0.185844459
02071,MA,Walpole,Norfolk County,545290.8333,24449.0,39.4,45.4,0.164157706,0.101694915
02072,MA,Stoughton,Norfolk County,380745.9167,37006.0,40.5,46.6,0.23654105,0.078168512
02081,MA,Walpole,Norfolk County,512935.4167,51652.0,39.6,45.8,0.342604587,0.09842437
02090,MA,Westwood,Norfolk County,734444.5,71327.0,44.7,45.1,0.361222026,0.172614327
02093,MA,Wrentham,Norfolk County,487074.3333,50810.0,41.0,43.9,0.339536069,0.074134553
02108,MA,Boston,Suffolk County,1246405.167,99533.0,37.2,33.6,0.380618425,0.268846503
02109,MA,Boston,Suffolk County,872498.3333,108280.0,31.8,35.1,0.400640093,0.180902648
02110,MA,Boston,Suffolk County,1363870.083,154315.0,57.2,48.5,0.282535075,0.128282071
02111,MA,Boston,Suffolk County,970541.5,52233.0,32.8,33.6,0.23994227,0.245748766
02113,MA,Boston,Suffolk County,593769.0833,72526.0,30.8,28.7,0.527246423,0.246984882
02114,MA,Boston,Suffolk County,700372.0,80949.0,33.0,33.2,0.371654663,0.211963294
02115,MA,Boston,Suffolk County,760032.4167,25763.0,21.9,21.9,0.309834176,0.292139936
02116,MA,Boston,Suffolk County,1120247.667,106606.0,36.5,35.6,0.337963992,0.229808733
02118,MA,Boston,Suffolk County,866722.0,65635.0,34.4,33.5,0.255489865,0.279010649
02119,MA,Boston,Suffolk County,485587.75,22636.0,29.4,36.3,0.173769227,0.417129327
02120,MA,Boston,Suffolk County,581371.9167,19313.0,23.3,26.5,0.21018931,0.373655088
02121,MA,Boston,Suffolk County,405376.75,19430.0,28.7,34.9,0.108275788,0.431838384
02122,MA,Boston,Suffolk County,485124.6667,28906.0,35.2,33.9,0.183760684,0.351846315
02124,MA,Boston,Suffolk County,495208.25,27545.0,32.8,34.9,0.168130489,0.365548115
02125,MA,Boston,Suffolk County,526459.9167,31525.0,30.3,33.9,0.234634712,0.367375967
02126,MA,Boston,Suffolk County,424056.25,25865.0,34.6,38.6,0.105455253,0.335109831
02127,MA,Boston,Suffolk County,719298.0833,58978.0,31.3,31.6,0.418422293,0.369947534
02128,MA,Boston,Suffolk County,478412.8333,28154.0,33.5,33.2,0.167197984,0.55724186
02129,MA,Boston,Suffolk County,766931.6667,71606.0,34.3,35.9,0.353254196,0.265971317
02130,MA,Boston,Suffolk County,626294.25,49466.0,35.0,34.9,0.2877016,0.418170826
02131,MA,Boston,Suffolk County,529708.9167,37554.0,36.0,39.6,0.232575322,0.269606766
02132,MA,Boston,Suffolk County,590836.4167,48843.0,43.8,45.8,0.267956812,0.170535479
02134,MA,Boston,Suffolk County,566551.75,35551.0,27.2,26.9,0.363601881,0.387473803
02135,MA,Boston,Suffolk County,501269.4167,41417.0,29.7,30.1,0.397050583,0.337251737
02136,MA,Boston,Suffolk County,442296.4167,30178.0,36.1,40.0,0.186282185,0.253282434
02138,MA,Cambridge,Middlesex County,847486.8333,55695.0,28.2,28.9,0.290447243,0.213556129
02139,MA,Cambridge,Middlesex County,804538.1667,50114.0,29.3,30.0,0.308420129,0.303664921
02140,MA,Cambridge,Middlesex County,796435.1667,59174.0,33.4,34.5,0.255411255,0.411075277
02141,MA,Cambridge,Middlesex County,745290.4167,50469.0,30.7,33.5,0.266749144,0.291956189
02142,MA,Cambridge,Middlesex County,938398.3333,84892.0,32.5,30.1,0.294262295,0.23621649
02143,MA,Somerville,Middlesex County,718976.5833,49679.0,30.9,30.9,0.367315326,0.292599883
02144,MA,Somerville,Middlesex County,780236.3333,57270.0,30.6,31.4,0.38373311,0.43131913
02145,MA,Somerville,Middlesex County,614365.3333,38727.0,33.2,34.1,0.257467779,0.32301632
02148,MA,Malden,Middlesex County,467491.5833,31052.0,34.6,36.2,0.215140805,0.310782241
02149,MA,Everett,Middlesex County,436116.4167,26611.0,32.5,37.4,0.13113725,0.239176751
02150,MA,Chelsea,Suffolk County,376686.3333,24336.0,33.1,33.4,0.111034955,0.29205735
02151,MA,Revere,Suffolk County,412360.1667,28384.0,39.2,40.5,0.137008275,0.264512596
02152,MA,Winthrop,Suffolk County,466423.9167,41953.0,45.2,45.5,0.236522106,0.235449735
02155,MA,Medford,Middlesex County,605453.1667,46129.0,33.9,36.0,0.262781162,0.203873189
02169,MA,Quincy,Norfolk County,437359.75,38832.0,37.4,39.3,0.271020917,0.256499693
02170,MA,Quincy,Norfolk County,532426.4167,39024.0,36.9,43.7,0.268913343,0.287990531
02171,MA,Quincy,Norfolk County,495631.9167,45911.0,39.1,44.2,0.290657922,0.318454614
02176,MA,Melrose,Middlesex County,628411.6667,52682.0,38.1,41.8,0.306179775,0.22863727
02180,MA,Stoneham,Middlesex County,549457.8333,48185.0,42.7,44.4,0.26320811,0.072610521
02184,MA,Braintree,Norfolk County,495804.6667,44077.0,40.4,42.3,0.266954447,0.139694854
02186,MA,Milton,Norfolk County,691277.9167,54831.0,37.9,40.6,0.310311615,0.128047441
02188,MA,Weymouth,Norfolk County,404651.9167,41083.0,36.5,45.7,0.26359976,0.086178085
02189,MA,Weymouth,Norfolk County,380482.5,37097.0,37.3,43.0,0.209024115,0.090951493
02190,MA,Weymouth,Norfolk County,420951.25,44097.0,41.7,43.9,0.263625639,0.066623684
02191,MA,Weymouth,Norfolk County,388127.4167,39853.0,47.2,49.0,0.258186996,0.124108734
02199,MA,Boston,Suffolk County,1679999.333,104149.0,39.9,44.3,0.506835938,0.220032841
02210,MA,Boston,Suffolk County,1119906.417,131200.0,36.6,38.2,0.451232583,0.123230004
02215,MA,Boston,Suffolk County,662135.8333,27998.0,22.3,21.3,0.329470923,0.261965949
02301,MA,Brockton,Plymouth County,306935.0833,24544.0,32.9,36.3,0.133912181,0.068971436
02302,MA,Brockton,Plymouth County,291682.9167,29005.0,35.9,37.6,0.119828881,0.070646766
02322,MA,Avon,Norfolk County,360213.0833,31901.0,41.4,44.1,0.215028215,0.069438996
02324,MA,Bridgewater,Plymouth County,397516.25,33138.0,35.6,32.9,0.238552036,0.037259529
02330,MA,Carver,Plymouth County,354954.75,34029.0,43.3,47.7,0.125501154,0.005667729
02332,MA,Duxbury,Plymouth County,609681.5833,60165.0,45.2,46.7,0.40878665,0.054309494
02333,MA,East Bridgewater,Plymouth County,369447.25,34751.0,38.2,39.5,0.167779033,0.04321074
02338,MA,Halifax,Plymouth County,353635.5,36914.0,41.5,43.0,0.169311182,0.045256145
02339,MA,Hanover,Plymouth County,527711.4167,51907.0,40.3,42.7,0.301817802,0.058087201
02341,MA,Hanson,Plymouth County,383818.1667,40618.0,44.3,45.4,0.230333377,0.057802522
02343,MA,Holbrook,Norfolk County,345418.0,33004.0,40.9,45.7,0.157908883,0.153132251
02346,MA,Middleborough,Plymouth County,350017.25,38733.0,42.8,45.6,0.185594955,0.021586147
02347,MA,Lakeville,Plymouth County,394907.0833,44807.0,43.5,45.4,0.236044065,0.034643144
02351,MA,Abington,Plymouth County,374417.9167,40150.0,38.0,42.9,0.272457183,0.109570333
02356,MA,Easton,Bristol County,472936.25,51274.0,42.5,41.4,0.321486833,0.070499856
02359,MA,Pembroke,Plymouth County,411279.3333,43339.0,39.2,46.1,0.259390225,0.037346437
02360,MA,Plymouth,Plymouth County,379846.3333,43887.0,44.5,49.0,0.227901465,0.03982839
02364,MA,Kingston,Plymouth County,422683.1667,40974.0,43.5,44.4,0.298891786,0.030146425
02367,MA,Plympton,Plymouth County,415107.8333,41304.0,45.2,46.1,0.222121074,0.044429708
02368,MA,Randolph,Norfolk County,367625.0833,33522.0,38.1,44.5,0.183454568,0.100390029
02370,MA,Rockland,Plymouth County,344523.4167,37755.0,36.7,44.5,0.207786116,0.051379736
02375,MA,Easton,Bristol County,387099.25,45064.0,39.5,43.9,0.271036062,0.030308433
02379,MA,West Bridgewater,Plymouth County,381418.8333,37417.0,40.9,45.6,0.221647433,0.04249371
02382,MA,Whitman,Plymouth County,348494.5833,36032.0,37.0,39.3,0.216904786,0.03621068
02420,MA,Lexington,Middlesex County,1010454.417,79195.0,44.8,45.7,0.273076923,0.063561167
02421,MA,Lexington,Middlesex County,1058076.917,76328.0,44.7,46.2,0.286204792,0.104097083
02445,MA,Brookline,Norfolk County,941004.25,72692.0,35.2,36.5,0.313445262,0.339136202
02446,MA,Brookline,Norfolk County,870432.5,62525.0,32.6,32.8,0.304656064,0.313319037
02451,MA,Waltham,Middlesex County,572718.9167,47260.0,37.3,39.8,0.284205372,0.062106044
02452,MA,Waltham,Middlesex County,618628.0,37099.0,30.2,33.2,0.277753158,0.041287345
02453,MA,Waltham,Middlesex County,568155.3333,39250.0,32.8,31.6,0.301403582,0.089344019
02458,MA,Newton,Middlesex County,887836.6667,68298.0,37.9,45.1,0.320557103,0.11966947
02459,MA,Newton,Middlesex County,1303476.667,84409.0,43.9,42.9,0.31207896,0.109678761
02460,MA,Newton,Middlesex County,917013.25,63959.0,37.7,41.8,0.287962963,0.136239249
02461,MA,Newton,Middlesex County,1045340.25,72614.0,43.1,43.4,0.301097653,0.21261034
02462,MA,Newton,Middlesex County,899656.6667,66389.0,52.3,53.6,0.279178338,0.109607578
02464,MA,Newton,Middlesex County,718248.5,51345.0,40.5,44.3,0.283800753,0.146441074
02465,MA,Newton,Middlesex County,938692.75,72607.0,41.8,43.6,0.264562515,0.097370518
02466,MA,Newton,Middlesex County,956277.75,50304.0,36.7,37.5,0.265515278,0.138613861
02467,MA,Brookline,Norfolk County,1072859.833,53597.0,23.7,24.5,0.276208178,0.122002304
02468,MA,Newton,Middlesex County,1497021.167,99863.0,47.2,45.5,0.31012333,0.121703854
02472,MA,Watertown,Middlesex County,601002.0,53953.0,37.7,39.3,0.317787105,0.158547346
02474,MA,Arlington,Middlesex County,730403.0,56762.0,38.8,40.2,0.310147736,0.194764862
02476,MA,Arlington,Middlesex County,746509.25,61040.0,43.3,44.2,0.297957229,0.196172784
02478,MA,Belmont,Middlesex County,980501.4167,62595.0,40.3,42.3,0.244827394,0.169233174
02481,MA,Wellesley,Norfolk County,1417513.75,91788.0,41.9,26.6,0.357478422,0.109693503
02482,MA,Wellesley,Norfolk County,1121494.0,82619.0,44.6,42.8,0.336535745,0.114092626
02492,MA,Needham,Norfolk County,1034147.667,78587.0,43.2,46.4,0.318903211,0.114217418
02493,MA,Weston,Middlesex County,1499116.333,87978.0,45.5,43.0,0.315019763,0.059597205
02494,MA,Needham,Norfolk County,868195.6667,66359.0,41.3,40.7,0.279396691,0.120929309
02532,MA,Bourne,Barnstable County,357961.5833,40209.0,45.9,51.9,0.200081749,0.001461134
02534,MA,Bourne,Barnstable County,756459.25,34881.0,31.0,47.4,0.146484375,0.0
02535,MA,Chilmark,Dukes County,1431022.583,59395.0,48.5,49.7,0.355314961,0.041139241
02536,MA,East Falmouth,Barnstable County,394917.75,37606.0,46.3,53.2,0.20292757,0.020876599
02537,MA,East Sandwich,Barnstable County,459921.4167,49940.0,47.2,46.8,0.327988027,0.010749186
02538,MA,White Island Shores,Plymouth County,277174.75,30474.0,39.1,40.4,0.078244275,0.0
02539,MA,Edgartown,Dukes County,926220.1667,41636.0,43.4,45.1,0.249820273,0.024103469
02540,MA,Falmouth,Barnstable County,596612.25,50386.0,56.9,60.4,0.256638481,0.032898314
02543,MA,Woods Hole,Barnstable County,776061.3333,97845.0,48.9,61.7,0.45203252,0.012195122
02554,MA,Nantucket,Nantucket County,1461541.5,51690.0,39.3,40.1,0.294582537,0.003871592
02556,MA,North Falmouth,Barnstable County,552543.25,61401.0,54.8,59.3,0.322667868,0.0
02557,MA,Oak Bluffs,Dukes County,616878.1667,40124.0,42.0,43.9,0.235534775,0.012820513
02558,MA,Wareham,Plymouth County,342568.5,29498.0,47.3,54.9,0.176142698,0.0
02559,MA,Bourne,Barnstable County,408063.8333,40634.0,53.1,62.2,0.214662939,0.01
02561,MA,Bourne,Barnstable County,317175.75,48632.0,53.2,53.7,0.553278689,0.050847458
02562,MA,Bourne,Barnstable County,423625.0833,47278.0,45.7,50.8,0.210341805,0.019417476
02563,MA,Sandwich,Barnstable County,394759.75,46069.0,49.5,55.0,0.295871876,0.007254902
02564,MA,Nantucket,Nantucket County,1678522.333,32951.0,53.4,49.0,0.416666667,0.097826087
02568,MA,Tisbury,Dukes County,693227.0833,39482.0,41.9,45.2,0.198047859,0.051899907
02571,MA,Wareham,Plymouth County,284781.75,30296.0,40.0,44.1,0.167981675,0.018207283
02575,MA,West Tisbury,Dukes County,848995.5,51035.0,54.4,55.5,0.296895496,0.0
02576,MA,Wareham,Plymouth County,312226.25,40768.0,43.3,47.4,0.169480926,0.011150936
02601,MA,Barnstable,Barnstable County,315626.5833,26552.0,39.6,41.7,0.11312552,0.014787193
02630,MA,Barnstable,Barnstable County,541678.8333,66680.0,57.8,54.4,0.276114844,0.0
02631,MA,Brewster,Barnstable County,442153.5,44788.0,55.7,55.9,0.28342872,0.005659556
02632,MA,Barnstable,Barnstable County,384489.25,42170.0,50.5,52.4,0.244003095,0.013576344
02633,MA,Chatham,Barnstable County,696845.1667,69334.0,62.6,60.7,0.362685266,0.017250674
02635,MA,Barnstable,Barnstable County,483974.3333,47412.0,57.6,54.8,0.34375,0.028528529
02637,MA,Barnstable,Barnstable County,594674.6667,73472.0,62.5,46.5,0.175182482,0.0
02638,MA,Dennis,Barnstable County,524879.1667,49724.0,65.5,65.4,0.244097348,0.0
02639,MA,Dennis,Barnstable County,317505.0,34948.0,43.8,50.7,0.179966044,0.02394822
02641,MA,Dennis,Barnstable County,420598.5,81525.0,74.1,69.6,0.434065934,0.0
02642,MA,Eastham,Barnstable County,479090.25,43693.0,59.4,59.4,0.27619532,0.008518694
02644,MA,Forestdale,Barnstable County,370847.0833,37603.0,43.6,46.5,0.168227317,0.003253355
02645,MA,Harwich,Barnstable County,413189.3333,44335.0,50.0,57.7,0.274996627,0.004254414
02646,MA,Harwich Port,Barnstable County,567359.9167,41875.0,60.5,62.6,0.253196931,0.0
02648,MA,Barnstable,Barnstable County,388921.75,40230.0,48.8,51.4,0.24054107,0.011211375
02649,MA,Mashpee,Barnstable County,417871.9167,39721.0,50.0,53.0,0.250862632,0.00944546
02650,MA,Chatham,Barnstable County,950833.0833,37913.0,61.1,67.5,0.302477184,0.0
02651,TX,De Leon,Comanche County,347410.4167,-666666666.0,-666666666.0,-666666666.0,,
02652,MA,Truro,Barnstable County,423395.1667,34257.0,56.8,60.1,0.213036566,0.0
02653,MA,Orleans,Barnstable County,630094.0,46675.0,59.7,60.5,0.328169588,0.00166251
02655,MA,Barnstable,Barnstable County,569078.1667,60233.0,54.7,57.0,0.29413867,0.004985755
02657,MA,Provincetown,Barnstable County,561256.75,47429.0,55.2,62.0,0.266072092,0.020744356
02659,MA,Chatham,Barnstable County,537422.8333,49907.0,55.2,55.2,0.286075949,0.0
02660,MA,Dennis,Barnstable County,373471.8333,38564.0,55.2,58.9,0.218602826,0.008755928
02663,TX,Rye,Liberty County,510928.4167,44099.0,76.6,72.5,0.0,0.0
02664,MA,Yarmouth,Barnstable County,342932.3333,35895.0,54.3,51.9,0.164746544,0.009568204
02666,MA,Truro,Barnstable County,623662.5,39326.0,62.1,69.2,0.474501109,0.0
02667,MA,Wellfleet,Barnstable County,580851.3333,38014.0,54.5,57.7,0.325268817,0.016219588
02668,MA,Barnstable,Barnstable County,469329.0,53967.0,56.5,51.1,0.243788092,0.012056738
02670,MA,Dennis,Barnstable County,399110.9167,56280.0,58.4,62.1,0.274269557,0.02058319
02671,MA,West Harwich,Barnstable County,439226.5,38443.0,69.2,67.1,0.294642857,0.009803922
02672,MA,Barnstable,Barnstable County,476633.2,60269.0,47.4,73.2,0.506437768,0.0
02673,MA,Yarmouth,Barnstable County,315433.5833,33681.0,41.0,53.2,0.197237145,0.046686404
02675,MA,Yarmouth,Barnstable County,404715.3333,45942.0,56.2,59.5,0.289626712,0.003244412
02702,MA,Freetown,Bristol County,359107.9167,38914.0,47.2,44.6,0.232603093,0.005250404
02703,MA,Attleboro,Bristol County,329053.4167,37018.0,39.8,41.9,0.223177463,0.047039917
02713,MA,Gosnold,Dukes County,963470.5,90503.0,62.3,64.5,0.375,0.0
02715,MA,Dighton,Bristol County,370209.9167,41691.0,43.2,39.1,0.17776886,0.032460733
02717,MA,Freetown,Bristol County,355468.4167,38332.0,43.6,46.5,0.207624794,0.007352941
02718,MA,Taunton,Bristol County,314778.25,40013.0,40.3,44.5,0.202815099,0.039907461
02719,MA,Fairhaven,Bristol County,296340.25,34589.0,41.9,48.3,0.17960791,0.001834862
02720,MA,Fall River,Bristol County,264074.75,27178.0,37.4,44.2,0.146327095,0.010197533
02721,MA,Fall River,Bristol County,253306.5833,21432.0,36.9,39.0,0.080504861,0.022766241
02723,MA,Fall River,Bristol County,244036.5,25422.0,36.0,42.7,0.080162354,0.033817171
02724,MA,Fall River,Bristol County,247266.1667,23792.0,36.6,42.1,0.07604142,0.01455918
02725,MA,Somerset,Bristol County,280914.6667,32939.0,55.8,51.9,0.137284701,0.018867925
02726,MA,Somerset,Bristol County,303614.0,36023.0,44.8,47.8,0.18739552,0.003204717
02738,MA,Marion,Plymouth County,482333.5833,53363.0,48.3,52.7,0.268200271,0.03952381
02739,MA,Mattapoisett,Plymouth County,450865.8333,57769.0,54.3,51.3,0.268036913,0.012748295
02740,MA,New Bedford,Bristol County,233583.8333,25267.0,34.7,41.4,0.127183906,0.025957533
02743,MA,Acushnet,Bristol County,311695.3333,33656.0,43.9,46.0,0.151257253,0.0
02744,MA,New Bedford,Bristol County,249929.8333,22560.0,32.7,35.3,0.10056391,0.039067559
02745,MA,New Bedford,Bristol County,255919.4167,29903.0,41.1,43.8,0.131063067,0.014146843
02746,MA,New Bedford,Bristol County,233580.4167,18523.0,32.0,31.5,0.058426276,0.029978254
02747,MA,Dartmouth,Bristol County,360395.3333,31168.0,34.3,37.7,0.162592541,0.01613469
02748,MA,Dartmouth,Bristol County,410288.6667,49557.0,52.2,50.6,0.203489039,0.0
02760,MA,North Attleboro,Bristol County,374130.25,42153.0,37.6,41.7,0.240798602,0.044619073
02762,MA,Plainville,Norfolk County,387682.0833,43304.0,43.3,45.8,0.245137947,0.023814249
02763,MA,North Attleboro,Bristol County,403024.6667,47445.0,31.7,34.3,0.308631922,0.042677013
02764,MA,Dighton,Bristol County,338536.9167,35515.0,45.7,44.4,0.098316498,0.0
02766,MA,Norton,Bristol County,373109.3333,41701.0,41.0,40.9,0.272799303,0.03957382
02767,MA,Raynham,Bristol County,392529.75,43121.0,43.9,40.6,0.241856836,0.035953608
02769,MA,Rehoboth,Bristol County,411967.6667,43968.0,42.2,45.7,0.249613877,0.017090335
02770,MA,Rochester,Plymouth County,419574.8333,44054.0,42.3,49.7,0.272024303,0.006242684
